type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description	source_evidence
MT-0253A39C4883	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-0253A39C4883	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-0253A39C4883	power	功率	required	text			true	4	功率（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-0253A39C4883	转速	转速	required	text			true	5	转速（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-DE94C8A8DAB5	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DE94C8A8DAB5	power	功率	required	text			true	2	功率（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-DE94C8A8DAB5	射程	射程	required	text			true	3	射程（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-DE94C8A8DAB5	控制方式	控制方式	required	text			true	4	控制方式（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-93D525DF36C3	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-93D525DF36C3	pressure	压力	required	text			true	2	压力等级或工作压力。	source_required_specs/brand/model
MT-93D525DF36C3	flow_rate	流量	required	text			true	3	流量（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-E6151EF22A14	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-E6151EF22A14	rated_voltage	额定电压	required	text			true	2	额定电压。	source_required_specs/brand/model
MT-E6151EF22A14	power	功率	required	text			true	3	功率（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-E6151EF22A14	pressure	压力	required	text			true	4	压力等级或工作压力。	source_required_specs/brand/model
MT-E6151EF22A14	flow_rate	流量	required	text			true	5	流量（小型施工设备）按来源证据填写。	source_required_specs/brand/model
MT-E6151EF22A14	brand	品牌	required	text			true	6	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-F09D4CBAB8EB	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-F09D4CBAB8EB	货叉宽度	货叉宽度	required	text			true	2	货叉宽度（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-F09D4CBAB8EB	货叉长度	货叉长度	required	text			true	3	货叉长度（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-F09D4CBAB8EB	额定载荷	额定载荷	required	text			true	4	额定载荷（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-F4A2E6D8560B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-F4A2E6D8560B	加厚	加厚	required	text			true	2	加厚（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-F4A2E6D8560B	斗体尺寸	斗体尺寸	required	text			true	3	斗体尺寸（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-F4A2E6D8560B	轮型	轮型	required	text			true	4	轮型（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-F4A2E6D8560B	载荷	载荷	required	text			true	5	载荷（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-82582B71C20E	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-82582B71C20E	承重	承重	required	text			true	2	承重（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-82582B71C20E	特征	特征	required	text			true	3	特征（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-82582B71C20E	轮子	轮子	required	text			true	4	轮子（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-82582B71C20E	轮子直径	轮子直径	required	text			true	5	轮子直径（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-82582B71C20E	轮子类型	轮子类型	required	text			true	6	轮子类型（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-82582B71C20E	适用气体	适用气体	required	text			true	7	适用气体（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-B33D78BAA055	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B33D78BAA055	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-B33D78BAA055	壁厚	壁厚	required	text			true	3	壁厚（手推搬运设备）按来源证据填写。	source_required_specs/brand/model
MT-C689262BE5FD	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C689262BE5FD	size	尺寸	required	text			true	2	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-C689262BE5FD	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C689262BE5FD	承载	承载	required	text			true	4	承载（支垫件/垫块）按来源证据填写。	source_required_specs/brand/model
MT-750B0208C8BE	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-750B0208C8BE	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-750B0208C8BE	保温层	保温层	required	text			true	3	保温层（水箱容器）按来源证据填写。	source_required_specs/brand/model
MT-750B0208C8BE	形状	形状	required	text			true	4	形状（水箱容器）按来源证据填写。	source_required_specs/brand/model
MT-72ABCC766A45	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-72ABCC766A45	rated_voltage	额定电压	required	text			true	2	额定电压。	source_required_specs/brand/model
MT-72ABCC766A45	flow_rate	流量	required	text			true	3	流量（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-72ABCC766A45	扬程	扬程	required	text			true	4	扬程（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-72ABCC766A45	驱动	驱动	required	text			true	5	驱动（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-276199758D6C	capacity	容量	required	text			true	1	容量或包装容量。	source_required_specs/brand/model
MT-276199758D6C	接口	接口	required	text			true	2	接口（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-276199758D6C	结构	结构	required	text			true	3	结构（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-DB299B787652	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DB299B787652	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-DB299B787652	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-DB299B787652	出口数	出口数	required	text			true	4	出口数（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-DB299B787652	配置	配置	required	text			true	5	配置（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-DB299B787652	驱动	驱动	required	text			true	6	驱动（泵油润滑设备）按来源证据填写。	source_required_specs/brand/model
MT-A4A644DD75BB	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A4A644DD75BB	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-A4A644DD75BB	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-A4A644DD75BB	rated_voltage	额定电压	required	text			true	4	额定电压。	source_required_specs/brand/model
MT-A4A644DD75BB	power	功率	required	text			true	5	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-A4A644DD75BB	适用	适用	required	text			true	6	适用（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-CF6902C1DC92	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-CF6902C1DC92	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-CF6902C1DC92	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-CF6902C1DC92	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-CF6902C1DC92	安装方式	安装方式	required	text			true	5	安装方式（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-0607B230EAAF	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-0607B230EAAF	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-0607B230EAAF	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-0607B230EAAF	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-0607B230EAAF	扬程	扬程	required	text			true	5	扬程（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-116E56ABF49A	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-116E56ABF49A	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-116E56ABF49A	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-116E56ABF49A	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-27B43579E23A	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-27B43579E23A	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-27B43579E23A	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-27B43579E23A	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-27B43579E23A	扬程	扬程	required	text			true	5	扬程（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-6267B4FC8AAC	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6267B4FC8AAC	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-6267B4FC8AAC	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-6267B4FC8AAC	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-6267B4FC8AAC	出口口径	出口口径	required	text			true	5	出口口径（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-6267B4FC8AAC	扬程	扬程	required	text			true	6	扬程（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-9B553D06E00B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-9B553D06E00B	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-9B553D06E00B	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-9B553D06E00B	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-9B553D06E00B	扬程	扬程	required	text			true	5	扬程（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-B26CB2C6D57E	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B26CB2C6D57E	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-B26CB2C6D57E	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-B26CB2C6D57E	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-B26CB2C6D57E	扬程	扬程	required	text			true	5	扬程（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-B26CB2C6D57E	控制方式	控制方式	required	text			true	6	控制方式（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-E16BF4F24B9F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-E16BF4F24B9F	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-E16BF4F24B9F	rated_voltage	额定电压	required	text			true	3	额定电压。	source_required_specs/brand/model
MT-E16BF4F24B9F	power	功率	required	text			true	4	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-E16BF4F24B9F	转速	转速	required	text			true	5	转速（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-AD6FDC8C03AD	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-AD6FDC8C03AD	rated_voltage	额定电压	required	text			true	2	额定电压。	source_required_specs/brand/model
MT-AD6FDC8C03AD	power	功率	required	text			true	3	功率（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-AD6FDC8C03AD	pressure	压力	required	text			true	4	压力等级或工作压力。	source_required_specs/brand/model
MT-AD6FDC8C03AD	flow_rate	流量	required	text			true	5	流量（泵类设备）按来源证据填写。	source_required_specs/brand/model
MT-128B68B12836	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-128B68B12836	rated_voltage	额定电压	required	text			true	2	额定电压。	source_required_specs/brand/model
MT-128B68B12836	power	功率	required	text			true	3	功率（风机设备）按来源证据填写。	source_required_specs/brand/model
MT-128B68B12836	风压	风压	required	text			true	4	风压（风机设备）按来源证据填写。	source_required_specs/brand/model
MT-128B68B12836	风量	风量	required	text			true	5	风量（风机设备）按来源证据填写。	source_required_specs/brand/model
MT-9139DE466C12	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-9139DE466C12	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-9139DE466C12	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-9139DE466C12	类型	类型	required	text			true	4	类型（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-9139DE466C12	适用气管	适用气管	required	text			true	5	适用气管（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-6DB9B0D9465A	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6DB9B0D9465A	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-6DB9B0D9465A	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-D96B5AFB65DE	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-D96B5AFB65DE	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-0371CC9C6E39	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-0371CC9C6E39	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-0371CC9C6E39	接口	接口	required	text			true	3	接口（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-8AD491B2B815	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-8AD491B2B815	螺纹	螺纹	required	text			true	2	螺纹（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-8AD491B2B815	适用气管外径	适用气管外径	required	text			true	3	适用气管外径（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-790A2BE15A13	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-790A2BE15A13	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-790A2BE15A13	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-680AF1FB2B60	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-680AF1FB2B60	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-680AF1FB2B60	气管外径	气管外径	required	text			true	3	气管外径（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-680AF1FB2B60	螺纹规格	螺纹规格	required	text			true	4	螺纹规格（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-3C05AD2FCEB7	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-3C05AD2FCEB7	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-3C05AD2FCEB7	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-9FCF6DC7F4D1	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-9FCF6DC7F4D1	型号组合	型号组合	required	text			true	2	型号组合（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-9FCF6DC7F4D1	接口	接口	required	text			true	3	接口（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-9FCF6DC7F4D1	类型	类型	required	text			true	4	类型（气动接头）按来源证据填写。	source_required_specs/brand/model
MT-2A304138420D	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-2A304138420D	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-2A304138420D	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-CA0F4C3DB013	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-CA0F4C3DB013	outer_diameter	外径	required	text			true	2	外径（气管）按来源证据填写。	source_required_specs/brand/model
MT-CA0F4C3DB013	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B036CD1B4E91	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B036CD1B4E91	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B036CD1B4E91	螺纹	螺纹	required	text			true	3	螺纹（油管护套/液压防护件）按来源证据填写。	source_required_specs/brand/model
MT-275CB0AD0EF6	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-275CB0AD0EF6	螺纹	螺纹	required	text			true	2	螺纹（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-AF8712369D87	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-AF8712369D87	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-AF8712369D87	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-99992110D6BB	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-99992110D6BB	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-75BF1F1DB36E	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-75BF1F1DB36E	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-760AFC666E0B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-760AFC666E0B	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-760AFC666E0B	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-D5CE3F4F02F6	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-D5CE3F4F02F6	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-5798396E9863	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-5798396E9863	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-364B0BBABC38	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-364B0BBABC38	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-364B0BBABC38	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-364B0BBABC38	压力等级	压力等级	required	text			true	4	压力等级（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-364B0BBABC38	螺纹	螺纹	required	text			true	5	螺纹（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-364B0BBABC38	连接	连接	required	text			true	6	连接（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-5558644455AF	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-5558644455AF	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-5558644455AF	压力等级	压力等级	required	text			true	3	压力等级（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-5558644455AF	螺纹规格	螺纹规格	required	text			true	4	螺纹规格（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-4AAF5C819445	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-4AAF5C819445	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-4AAF5C819445	特征	特征	required	text			true	3	特征（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-4AAF5C819445	螺纹	螺纹	required	text			true	4	螺纹（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-4AAF5C819445	连接	连接	required	text			true	5	连接（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-63FA3C6F3A03	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-63FA3C6F3A03	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-63FA3C6F3A03	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-63FA3C6F3A03	model	型号	required	text			true	4	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-DA66461658C1	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DA66461658C1	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-DA66461658C1	特征	特征	required	text			true	3	特征（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-778BA6676D54	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-778BA6676D54	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-A515E854F412	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A515E854F412	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-A515E854F412	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-A515E854F412	brand	品牌	required	text			true	4	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-A515E854F412	model	型号	required	text			true	5	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-A515E854F412	压力等级	压力等级	required	text			true	6	压力等级（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-A515E854F412	接口	接口	required	text			true	7	接口（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-A515E854F412	特征	特征	required	text			true	8	特征（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-A515E854F412	类型	类型	required	text			true	9	类型（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-A515E854F412	系列	系列	required	text			true	10	系列（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-A515E854F412	螺纹	螺纹	required	text			true	11	螺纹（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-A515E854F412	连接类型	连接类型	required	text			true	12	连接类型（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-718C6968AB68	nominal_diameter	公称直径	required	text			true	1	管件或阀门的公称直径。	source_required_specs/brand/model
MT-718C6968AB68	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-7DC400577989	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-7DC400577989	特征	特征	required	text			true	2	特征（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-7DC400577989	组成	组成	required	text			true	3	组成（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-2C1A279D398E	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-2C1A279D398E	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-2C1A279D398E	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-2C1A279D398E	pressure	压力	required	text			true	4	压力等级或工作压力。	source_required_specs/brand/model
MT-E54970DAFACC	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-E54970DAFACC	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-E54970DAFACC	压力等级	压力等级	required	text			true	3	压力等级（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-E54970DAFACC	接口	接口	required	text			true	4	接口（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-E54970DAFACC	螺纹	螺纹	required	text			true	5	螺纹（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-6630C3A034FD	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6630C3A034FD	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-6630C3A034FD	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-F244C2857A79	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-F244C2857A79	压力等级	压力等级	required	text			true	2	压力等级（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-F244C2857A79	接口	接口	required	text			true	3	接口（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-F244C2857A79	类型	类型	required	text			true	4	类型（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-F244C2857A79	螺纹	螺纹	required	text			true	5	螺纹（液压接头）按来源证据填写。	source_required_specs/brand/model
MT-59C7B8D13A1F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-59C7B8D13A1F	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-59C7B8D13A1F	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-59C7B8D13A1F	model	型号	required	text			true	4	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-59C7B8D13A1F	动作方式	动作方式	required	text			true	5	动作方式（液压气动阀）按来源证据填写。	source_required_specs/brand/model
MT-59C7B8D13A1F	状态	状态	required	text			true	6	状态（液压气动阀）按来源证据填写。	source_required_specs/brand/model
MT-F2E142341F11	型号系列	型号系列	required	text			true	1	型号系列（液压气动阀）按来源证据填写。	source_required_specs/brand/model
