group_id	item_name	sku_count	old_groups	stock_uoms	quality_levels	agent_use_policies	sample_skus_specs_aliases
IMG-0224	冲孔不锈钢板	1	定制件/金属加工件	块	needs_review:1	clarify_specs_before_use:1	METAL-000058 | 尺寸：250*250*3mm；材质：不锈钢；加工：冲孔 | 250*250*3不锈钢加工冲孔
IMG-0225	冲孔冲头	2	工具/冲头	支	usable:2	confirm_before_use:2	TOOL-000231 | 直径：Φ14；长度：150 | 冲孔冲Φ14*150 || TOOL-000232 | 直径：Φ16；长度：150 | 冲孔冲Φ16*150
IMG-0226	冲水水箱	1	工程材料/洁具配件	个	needs_review:1	clarify_specs_before_use:1	MAT-000010 | 用途：冲水 | 冲水水箱
IMG-0227	冷压线鼻端子	3	电气/接线端子	包	needs_review:3	clarify_specs_before_use:3	ELEC-000224 | 类型：OT；规格：2.5-4 | 冷压线鼻端子OT2.5-4 || ELEC-000225 | 类型：OT；规格：4-6 | 冷压线鼻端子OT4-6 || ELEC-000226 | 类型：OT；规格：6-8 | 冷压线鼻端子OT6-8
IMG-0228	冷热水阀	1	工程材料/水暖五金	个	needs_review:1	clarify_specs_before_use:1	PIPE-000113 | 功能：冷热水；类型：水阀 | 冷热水阀
IMG-0229	冷热水龙头	1	工程材料/水暖五金	套	usable:1	confirm_before_use:1	MAT-000015 | 规格：4分；类型：冷热 | 4分冷热龙头
IMG-0230	减压阀	1	阀门/减压阀	个	needs_review:1	clarify_specs_before_use:1	PIPE-000257 | 公称直径：DN50；执行标准：国标 | DN50国标减压阀
IMG-0231	减速带	1	安全防护/交通设施	根	needs_review:1	clarify_specs_before_use:1	SAFE-000061 | 尺寸：60cm*55；款式：大二线 | 60cm*55减速带大二线
IMG-0232	刀开关手柄	1	电气/开关配件	套	needs_review:1	clarify_specs_before_use:1	ELEC-000156 | 型号：HD13；额定电流：1000A；部件：手柄 | HD13刀开关手柄1000A
IMG-0233	刀片	1	工具/刀片	盒	needs_review:1	clarify_specs_before_use:1	TOOL-000276 | 品牌：锐锋；类型：刀片 | 锐锋刀片
IMG-0234	刀阀	1	阀门/刀阀	个	needs_review:1	clarify_specs_before_use:1	PIPE-000295 | 公称直径：DN150 | DN150刀阀
IMG-0235	切割嘴	1	焊接耗材/焊割配件	个	needs_review:1	clarify_specs_before_use:1	WELD-000019 | 规格：100型 | 100型切割嘴
IMG-0236	切割机防护罩	1	工具备件/电动工具配件	个	usable:1	confirm_before_use:1	TOOL-000206 | 适配设备：400切割机；部件：防护罩 | 400切割机防护罩
IMG-0237	切割片	3	工具器具/磨切耗材；磨具磨料/切割片	块；片	needs_review:3	clarify_specs_before_use:3	TOOL-000032 | 规格：100 | 100切割片 || TOOL-000045 | 品牌：金立克 | 金立克切割片 || WELD-000050 | 直径：Φ355 | 切割片Φ355
IMG-0238	创可贴	2	劳保/急救用品；劳保耗材/急救用品	个；盒	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	SAFE-000078 | 品类：创可贴 | 创可贴 || SAFE-000104 | 类型：创可贴 | 创可贴
IMG-0239	刮板	1	涂装工具/刮板	个	needs_review:1	clarify_specs_before_use:1	CONST-000033 | 类型：刮板 | 刮板
IMG-0240	刮泥板	1	定制件/设备备件	块	needs_review:1	clarify_specs_before_use:1	SPARE-000033 | 定制：是；类型：刮泥板 | 定做刮泥板
IMG-0241	刻度勺	1	工具耗材/计量工具	个	needs_review:1	clarify_specs_before_use:1	TOOL-000158 | 容量范围：待补 | 材质:待补 | 刻度勺
IMG-0242	剥线钳	2	工具/电工工具；工具器具/手动工具	个；把	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	TOOL-000009 | 品牌：世达；类型：多功能剥线钳 | 世达多功能剥线钳 || TOOL-000307 | 类型：多功能剥线钳 | 多功能剥线钳
IMG-0243	剪刀	1	工具器具/手动工具	个	needs_review:1	clarify_specs_before_use:1	TOOL-000019 | 类型：剪刀 | 剪刀
IMG-0244	割嘴	2	焊割工具/割嘴；焊接耗材/焊割配件	个；只	needs_review:1；usable:1	clarify_specs_before_use:1；confirm_before_use:1	WELD-000006 | 规格：30号 | 30号割嘴 || WELD-000065 | 型号：G01-100；规格：2号 | 割咀G01-100型2号
IMG-0245	割枪	2	焊接工具/气割工具；焊接耗材/焊割工具	把；支	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	WELD-000005 | 规格：30号 | 30号割枪 || WELD-000054 | 型号：100型；长度：长款 | 割枪100型长款
IMG-0246	割炬	1	焊接耗材/焊割工具	把	usable:1	confirm_before_use:1	WELD-000018 | 规格：100型 | 100型割炬
IMG-0247	办公桌	2	行政后勤/办公家具	个；张	needs_review:1；usable:1	clarify_specs_before_use:1；confirm_before_use:1	ADMIN-000023 | 品类：办公桌 | 办公桌 || ADMIN-000065 | 材质：实木；尺寸：1.4米*0.6米 | 实木办公桌1.4米*0.6米
IMG-0248	办公椅	2	行政后勤/办公家具	个；把	needs_review:2	clarify_specs_before_use:2	ADMIN-000017 | 类型：多功能办公椅 | 多功能办公椅 || ADMIN-000024 | 品牌：得力；类型：多功能椅 | 得力多功能椅子
IMG-0249	加厚卡槽	1	定制件/管路接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000146 | 加工：是；规格：89；特征：加厚卡槽 | 加工89加厚卡槽
