group_id	item_name	sku_count	old_groups	stock_uoms	quality_levels	agent_use_policies	sample_skus_specs_aliases
IMG-1227	高温润滑脂	1	油品/润滑脂	桶	needs_review:1	clarify_specs_before_use:1	CHEM-000136 | 类型：高温黄油；包装：16KG | 高温黄油16KG
IMG-1228	高筒雨鞋	1	劳保耗材/足部防护	双	needs_review:1	clarify_specs_before_use:1	SAFE-000049 | 品牌：回力；筒高：高筒 | 回力雨鞋高筒
IMG-1229	高粱扫把	2	劳保耗材/清洁工具；清洁工具/扫把	把；支	standard:1；usable:1	auto_select_allowed:1；confirm_before_use:1	TOOL-000046 | 材质：高粱 | 高粱扫把 || TOOL-000249 | 材质：高粱；类型：扫把 | 高粱扫把
IMG-1230	鱼尾螺丝	3	五金备件/紧固件	套	needs_review:3	clarify_specs_before_use:3	SPARE-000026 | 规格：M10*60 | M10*60鱼尾螺丝 || SPARE-000027 | 规格：M14*70 | M14*70鱼尾螺丝 || SPARE-000028 | 规格：M16*90 | M16*90鱼尾螺丝
IMG-1231	鸭嘴吊具	2	吊装索具/吊具	个	usable:2	confirm_before_use:2	MAT-000072 | 额定载荷：20T；类型：鸭嘴吊具 | 20T鸭嘴吊具 || MAT-000108 | 额定载荷：20T；型式：鸭嘴；功能：万能 | 20T鸭嘴万能吊具
IMG-1232	麻花钻头	1	工具耗材/钻头	支	needs_review:1	clarify_specs_before_use:1	TOOL-000201 | 规格：9厘；类型：麻花钻 | 9厘麻花钻头
IMG-1233	麻袋	2	包装材料/袋类；包装材料/麻袋	个；条	needs_review:2	clarify_specs_before_use:2	MAT-000080 | 尺寸：70*100 | 70*100麻袋 || MAT-000223 | 规格：大号；类型：麻袋 | 大麻袋
IMG-1234	黄油嘴	15	润滑系统/黄油嘴；润滑配件/黄油嘴；设备润滑/黄油嘴	个；只	needs_review:15	clarify_specs_before_use:15	CHEM-000072 | 螺纹：M10*1.5 | 10*1.5黄油嘴 || CHEM-000073 | 螺纹：M12*1.5 | 12*1.5黄油嘴 || CHEM-000074 | 螺纹：M14*1.5 | 14*1.5黄油嘴 || CHEM-000075 | 螺纹：M16*1.5 | 16*1.5黄油嘴 || CHEM-000076 | 螺纹：M18*1.5 | 18*1.5黄油嘴 || CHEM-000077 | 螺纹：M20*1.5 | 20*1.5黄油嘴 || CHEM-000138 | 材质：纯铜；规格：M10 | 纯铜黄油咀M10 || CHEM-000159 | 螺纹：M6 | 黄油嘴M6
IMG-1235	黄油枪	1	润滑工具/黄油枪	把	needs_review:1	clarify_specs_before_use:1	CHEM-000167 | 结构：双柱 | 双柱黄油枪
IMG-1236	黄砂	2	建材/砂石；建材/砂石料	吨	needs_review:2	clarify_specs_before_use:2	MAT-CEM-000013 | 类型：黄砂 | 黄砂 || MAT-CEM-000016 | 类型：黄砂 | 黄砂
IMG-1237	黑模板	2	建筑材料/模板木方	张	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	CONST-000006 | 尺寸：1.22*2.44；厚度：3.0；颜色：黑 | 1.22*2.44*3.0黑模板 || CONST-000014 | 厚度：3.0；颜色：黑色 | 黑模板3.0厚
IMG-1238	鼓风机	1	设备备件/风机	个	needs_review:1	clarify_specs_before_use:1	SPARE-000100 | 功率：2.2kW | 2.2千瓦鼓风机
IMG-1239	鼓风机滤芯	1	备品备件/过滤件	个	needs_review:1	clarify_specs_before_use:1	SPARE-000115 | 规格：2寸；适用设备：鼓风机 | 2寸鼓风机滤芯
IMG-1240	鼠标	2	行政后勤/办公用品	个	needs_review:2	clarify_specs_before_use:2	ADMIN-000018 | 品牌：小米；类型：鼠标 | 小米鼠标 || ADMIN-000019 | 类型：无线鼠标 | 无线鼠标
IMG-1241	齿轮油	3	化工耗材/润滑油；油品/润滑油	升；桶	usable:1；needs_review:2	confirm_before_use:1；clarify_specs_before_use:2	CHEM-000037 | 型号：HL-20 | HL-20齿轮油 || CHEM-000067 | 类型：齿轮油；包装：20L | 20L齿轮油 || CHEM-000095 | 品牌：长城；包装：18L | 长城齿轮油18L
IMG-1242	齿轮泵	1	设备备件/泵	台	needs_review:1	clarify_specs_before_use:1	SPARE-000119 | 功率：2.2kW；类型：齿轮泵 | 2.2千瓦齿轮泵
