group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0417	山型卡	建筑施工耗材/模板配件	1	紧固件与连接件	卡扣	no		high	山型卡用于模板加固连接，旧建筑施工耗材过宽。
IMG-0418	工业插头	电气材料/插头插座	2	电气电料	插头插座	no		high	工业插头属插头插座类电料。
IMG-0419	工业防潮剂	化工耗材/防潮剂	1	化工胶粘涂料	防潮材料	no		medium	防潮剂为化工防潮材料；推荐无对应二级，按防潮材料新建。
IMG-0420	工字钢	钢材/型材；钢材/型钢	3	金属材料	型钢	no		high	工字钢属型钢。
IMG-0421	布手套	劳保耗材/手套	3	劳保防护	手套	no		high	布手套为劳保手部防护用品。
IMG-0422	帆布手套	劳保用品/手套；劳保耗材/手套	6	劳保防护	手套	no		high	帆布手套为劳保手套，旧劳保耗材不作分类。
IMG-0423	带灯按钮开关	电气/按钮开关	1	电气电料	开关按钮	no		high	带灯按钮开关属开关按钮类电料。
IMG-0424	带牙钢管加工件	定制件/管路接头	2	定制加工件	管路接头	no		high	带牙钢管加工后作为管路连接短节。
IMG-0425	带牙铁管加工件	定制件/钢管加工件	1	定制加工件	管路接头	no		high	带牙铁管加工件用于管路连接。
IMG-0426	带盖周转箱	容器/周转箱	1	包装覆盖周转	周转容器	no		high	带盖周转箱属周转容器。
IMG-0427	带盖方桶	容器/塑料桶	1	包装覆盖周转	周转容器	no		high	塑料方桶为周转容器，容量为规格。
IMG-0428	常闭气动阀	气动元件/阀	1	液压气动	气动阀件	no		medium	常闭气动阀属气动系统阀件；推荐无对应二级，按气动阀件新建。
IMG-0429	平光防护眼镜	劳保耗材/眼面防护	2	劳保防护	眼面防护	no		high	防护眼镜为眼面防护用品。
IMG-0430	平垫片	五金备件/紧固件	3	紧固件与连接件	垫圈	no		high	平垫片属垫圈类紧固件。
IMG-0431	床上四件套	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	床上四件套为后勤生活用品。
IMG-0432	床品四件套	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	床品四件套为后勤生活用品。
IMG-0433	床垫	行政后勤/生活用品	2	清洁办公后勤	生活用品	no		high	床垫为后勤生活用品。
IMG-0434	建筑模板	建筑材料/模板；建筑材料/模板木方	8	建筑材料	模板木方	no		high	建筑模板属模板木方类，颜色尺寸为规格。
IMG-0435	开关	电气材料/开关	1	电气电料	开关按钮	no		high	二位开关属开关按钮类电料。
IMG-0436	开关底盒	电气/开关插座辅材	1	电气电料	电气辅材	no		high	开关底盒是开关插座安装辅材。
IMG-0437	开关电源	电气材料/电源电器	1	电气电料	低压电器	no		high	开关电源属低压电源电器。
IMG-0438	开口/梅花扳手	工具/手动工具	3	工具量具	手动工具	no		high	开口梅花扳手属手动工具。
IMG-0439	开口梅花扳手套装	工具/手动工具	1	工具量具	工具套装	no		high	成套开口梅花扳手按工具套装归类。
IMG-0440	开口铜鼻子	电气/接线端子	4	电气电料	接线端子	no		high	开口铜鼻子属接线端子。
IMG-0441	开口销	紧固件/销	1	紧固件与连接件	销	no		medium	开口销属销类紧固件；推荐无对应二级，按销新建。
IMG-0442	异形垫片	定制件/密封垫片	1	定制加工件	图纸件	no		medium	异形垫片按尺寸定做，属非标图纸件。
IMG-0443	异径三通	工程材料/PVC管件	2	管材管件阀门	三通	no		high	异径三通属管件三通。
IMG-0444	异径接头	工程材料/PVC管件；管件/管接头	2	管材管件阀门	直接	no		high	异径接头/大小头为管路直连变径管件。
IMG-0445	弓形卸扣	吊装索具/卸扣	5	吊装索具	卸扣	no		high	弓形卸扣属卸扣，载荷差异不拆分。
IMG-0446	弹性销	紧固件/销	2	紧固件与连接件	销	no		medium	弹性销属销类紧固件；推荐无对应二级，按销新建。
IMG-0447	弹簧减压阀	阀门/减压阀	1	管材管件阀门	阀门	no		high	减压阀属阀门。
IMG-0448	弹簧垫片	五金备件/紧固件	3	紧固件与连接件	垫圈	no		high	弹簧垫片属垫圈类紧固件。
IMG-0449	弹簧式安全阀	阀门/安全阀	2	管材管件阀门	阀门	no		high	安全阀属阀门。
IMG-0450	强光手电筒	工具/照明工具	1	工具量具	手动工具	no		medium	手电筒是手持作业照明工具，不是固定照明灯具。
IMG-0451	彩条布	工程材料/篷布油布；建筑材料/防护覆盖；覆盖材料/彩条布	5	包装覆盖周转	覆盖材料	no		high	彩条布用于覆盖防护，旧工程材料过宽。
IMG-0452	彩钢板	建筑材料/彩钢板	1	建筑材料	装饰材料	no		medium	彩钢板为建筑围护/装饰板材，不按原料金属板归类。
IMG-0453	彩钢瓦	建筑材料/板材	3	建筑材料	装饰材料	no		high	彩钢瓦为建筑屋面围护板材。
IMG-0454	快硬水泥	建筑材料/水泥砂石	1	建筑材料	水泥砂石	no		high	快硬水泥属水泥材料。
IMG-0455	快速接头胶垫	密封材料/胶垫	1	化工胶粘涂料	密封材料	no		high	接头胶垫用于密封，归密封材料。
IMG-0456	快速插头	电气材料/插头插座	2	电气电料	插头插座	no		high	快速插头属插头插座类电料。
IMG-0457	快速插座	电气材料/插头插座	2	电气电料	插头插座	no		high	快速插座属插头插座类电料。
IMG-0458	急停按钮	电气材料/按钮指示	1	电气电料	开关按钮	no		high	急停按钮属开关按钮类电料。
IMG-0459	总开关	电气材料/低压电器	1	电气电料	低压电器	no		high	总开关属低压电器。
IMG-0460	感应电笔	工具/电工工具	1	工具量具	电工工具	no		high	感应电笔为电工工具。
IMG-0461	成品网线	弱电安防/网络线缆	1	弱电安防	网络材料	no		high	成品网线属网络材料。
IMG-0462	户外电箱	定制件/配电箱	1	电气电料	电气箱柜	no		medium	户外电箱本质为电气箱柜；推荐无对应二级，按电气箱柜新建。
IMG-0463	扁平吊装带	吊装索具/吊带	11	吊装索具	吊带	no		high	扁平吊装带属吊带，载荷长度差异不拆分。
IMG-0464	扁钢	原材料/型钢；钢材/型材	3	金属材料	型钢	no		high	扁钢/扁铁属型钢材料。
IMG-0465	手动液压叉车	物流搬运/叉车	1	施工机具设备	搬运设备	no		high	手动液压叉车为现场搬运设备。
IMG-0466	手扳葫芦	吊装索具/葫芦	2	吊装索具	葫芦	no		high	手扳葫芦属吊装葫芦。
IMG-0467	手拉葫芦	吊装索具/葫芦	3	吊装索具	葫芦	no		high	手拉葫芦属吊装葫芦。
IMG-0468	手持吸尘器	行政后勤/清洁设备	1	清洁办公后勤	清洁工具	no		medium	手持吸尘器用于清洁后勤，归清洁工具。
IMG-0469	手持打码机	设备/标识设备	1	施工机具设备	通用设备	no		medium	打码机是小型现场标识设备；推荐无对应二级，按通用设备新建。
IMG-0470	手推车	工具器具/搬运工具	1	施工机具设备	搬运设备	no		high	手推车用于现场搬运，旧工具器具口径偏差。
IMG-0471	手锤	工具/手动工具	2	工具量具	手动工具	no		high	手锤属手动工具。
IMG-0472	扎丝	五金备件/金属丝材；建筑材料/绑扎材料	3	金属材料	金属丝网	no		high	扎丝是金属丝材，旧建筑绑扎材料按实物归类。
IMG-0473	扎带	电气材料/扎带	4	电气电料	电气辅材	no		high	扎带常作线缆固定辅材，规格差异不拆分。
IMG-0474	打印机数据线	行政后勤/办公设备配件	1	电气电料	电线电缆	no		medium	打印机数据线本质为线缆，旧办公配件按实物归类。
IMG-0475	打印机电源线	行政后勤/办公设备配件	1	电气电料	电线电缆	no		high	打印机电源线本质为电源线缆。
IMG-0476	扫把	劳保耗材/清洁工具；清洁用品/清洁工具；行政后勤/清洁用品	6	清洁办公后勤	清洁工具	no		high	扫把是清洁工具，材质规格不拆分。
IMG-0477	扫斗	行政后勤/清洁用品	1	清洁办公后勤	清洁工具	no		high	扫斗为清洁工具。
IMG-0478	扳手	工具/手动工具	1	工具量具	手动工具	no		high	扳手属手动工具。
IMG-0479	抗振储气式压力表	仪表/压力仪表	1	工具量具	检测仪器	no		high	压力表用于压力检测，归检测仪器。
IMG-0480	抗盐膨润土	化工原料/膨润土；化工材料/膨润土	2	化工胶粘涂料	膨润土	no		medium	膨润土为施工化工材料；推荐无对应二级，按膨润土新建。
IMG-0481	折叠圆桌	行政后勤/办公家具	1	清洁办公后勤	生活用品	no		high	折叠圆桌为后勤家具生活用品。
IMG-0482	护目镜	劳保耗材/眼面防护	2	劳保防护	眼面防护	no		high	护目镜为眼面防护用品。
IMG-0483	抱箍	管夹/卡箍	1	紧固件与连接件	管卡	no		high	抱箍用于管道夹持固定，归管卡。
IMG-0484	抱箍加工件	定制件/管道紧固	2	定制加工件	金属加工件	no		medium	按尺寸加工的非标抱箍，归金属加工件。
IMG-0485	抱箍钢卡	工程材料/管道紧固	1	紧固件与连接件	管卡	no		high	钢卡抱箍用于管道固定，旧工程材料过宽。
IMG-0486	抹子	施工工具/抹灰工具	1	工具量具	手动工具	no		high	抹子为抹灰手动工具。
IMG-0487	抹布	清洁耗材/抹布；清洁耗材/擦拭材料；行政后勤/清洁用品	3	清洁办公后勤	清洁耗材	no		high	抹布为清洁擦拭耗材。
IMG-0488	抽锁	五金备件/锁具	1	清洁办公后勤	门窗五金	no		high	抽锁属门窗锁具五金。
IMG-0489	拉杆销子	定制件/金属加工件	1	定制加工件	金属加工件	no		high	拉杆销子为定制金属加工件。
IMG-0490	拖把	劳保耗材/清洁工具；清洁用品/清洁工具；行政后勤/清洁用品	5	清洁办公后勤	清洁工具	no		high	拖把是清洁工具，旧劳保耗材错误。
IMG-0491	拖线板	电气/插排	2	电气电料	插头插座	no		high	拖线板/插排属插头插座类电料。
IMG-0492	拖鞋	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	拖鞋为后勤生活用品。
IMG-0493	挂壁风扇	设备/通用电器	1	清洁办公后勤	生活用品	no		medium	挂壁风扇用于现场后勤生活，旧通用设备过宽。
IMG-0494	挂胶手套	劳保耗材/手套	1	劳保防护	手套	no		high	挂胶手套为劳保手套。
IMG-0495	挂锁	五金/锁具；五金备件/锁具；五金建材/锁具	7	清洁办公后勤	门窗五金	no		high	挂锁属门窗锁具五金，旧五金口径需归并。
IMG-0496	指示灯	电气/按钮指示元件	1	电气电料	开关按钮	no		high	指示灯属按钮指示类电料。
IMG-0497	按压水龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	按压水龙头属水暖五金。
IMG-0498	按钮开关	电气/按钮指示元件	1	电气电料	开关按钮	no		high	按钮开关属开关按钮类电料。
IMG-0499	振动电机套装	设备备件/电机	1	设备备件	电机传动备件	no		high	振动电机是设备驱动备件，旧分组基本合理。
IMG-0500	排气扇	电气材料/通风设备	2	电气电料	通风设备	no		high	电动通风器具，一级归电气电料；新建二级通风设备。
IMG-0501	排水三通	工程材料/排水管件	2	管材管件阀门	三通	no		high	排水PVC三通属于管件，旧工程材料过宽。
IMG-0502	排水异径三通	工程材料/排水管件	1	管材管件阀门	三通	no		high	异径三通仍按三通管件归类，旧工程材料过宽。
IMG-0503	排水异径补心	工程材料/排水管件	1	管材管件阀门	异径接头	no		high	排水补心是异径管接头；新建二级异径接头。
IMG-0504	排水弯头	工程材料/排水管件	2	管材管件阀门	弯头	no		high	排水弯头属于标准管件，旧工程材料过宽。
IMG-0505	排烟罩	定制件/排烟罩	1	定制加工件	金属加工件	no		high	订做不锈钢排烟罩是非标金属加工件。
IMG-0506	排风扇	电气材料/通风设备	2	电气电料	通风设备	no		high	排风扇为电动通风器具；新建二级通风设备。
IMG-0507	接地桩	电气/接地材料	1	电气电料	电气辅材	no		high	接地桩用于接地系统，归电气辅材。
IMG-0508	接地桩套件	电气/接地材料	1	电气电料	电气辅材	no		high	镀锌接地桩带螺丝是接地辅材套件。
IMG-0509	接地线	电气/电线电缆；电气材料/电线电缆	2	电气电料	电线电缆	no		high	16平方双色接地线本质是电线电缆。
IMG-0510	接地跨接线	电气材料/接地材料	1	电气电料	电线电缆	no		high	电柜接地跨接线属于接地连接导线。
IMG-0511	接线端子	电气/接线端子；电气材料/接线端子	3	电气电料	接线端子	no		high	UK端子和线鼻子均为接线端子类。
IMG-0512	接触器	电气材料/低压电器	1	电气电料	低压电器	no		high	施耐德接触器是低压控制电器。
IMG-0513	推进泵加长弯头	定制件/设备备件	1	定制加工件	金属加工件	no		medium	加工定做推进泵弯头，按非标金属加工件管理。
IMG-0514	推进泵吸轮	定制件/设备备件	1	定制加工件	金属加工件	no		medium	定做推进泵吸轮，旧设备备件口径不如定制加工件准确。
IMG-0515	插头	电气材料/插头插座	3	电气电料	插头插座	no		high	10A、16A和三相插头均为插头插座类。
IMG-0516	插座	电气/插头插座；电气材料/插头插座	5	电气电料	插头插座	no		high	墙插和工业插座均属插头插座类。
IMG-0517	插座底盒	电气材料/插头插座	1	电气电料	电气辅材	no		high	底盒是插座安装辅材，不是插座本体。
IMG-0518	插排	电气材料/插头插座	1	电气电料	插头插座	no		high	公牛多孔插排属于插头插座类。
IMG-0519	插线板	电气/插座插排；电气/插排	3	电气电料	插头插座	no		high	插线板是移动插座，归插头插座。
IMG-0520	插销	五金/门窗五金；五金备件/门窗五金	5	清洁办公后勤	门窗五金	no		high	不锈钢插销是门窗五金，旧五金备件过宽。
IMG-0521	搅拌机叶轮	设备备件/搅拌机配件	1	设备备件	搅拌机备件	no		high	适配搅拌机的叶轮属于搅拌机备件。
IMG-0522	摇表表笔	工具器具/检测仪器配件	1	工具量具	检测仪器	no		medium	摇表表笔是检测仪器配件，归检测仪器族。
IMG-0523	撬杠	工具器具/手动工具	2	工具量具	手动工具	no		high	撬杠按规格区分，属于手动工具。
IMG-0524	撬棍	工具/手动工具	2	工具量具	手动工具	no		high	撬棍属于手动工具，规格差异不拆类。
IMG-0525	收纳箱	行政后勤/收纳用品	1	包装覆盖周转	周转容器	no		high	收纳箱本质是周转收纳容器，旧行政后勤是使用口径。
IMG-0526	救生衣	安全防护/水域防护	1	劳保防护	身体防护	no		high	救生衣是人员身体防护用品。
IMG-0527	数显电笔	工具/电工工具	1	工具量具	电工工具	no		high	数显电笔属于电工手持检测工具。
IMG-0528	敲击螺丝刀	工具/手动工具	1	工具量具	手动工具	no		high	敲击螺丝刀为手动工具。
IMG-0529	整理箱	行政后勤/收纳用品	1	包装覆盖周转	周转容器	no		high	带盖整理箱本质是周转容器。
IMG-0530	斜口钳	工具/手动工具	1	工具量具	手动工具	no		high	斜口钳属于手动钳类工具。
IMG-0531	断丝取出器	工具/拆卸工具	1	工具量具	手动工具	no		high	断丝取出器为拆卸类手动工具。
IMG-0532	断点检测电笔	工具器具/电工工具	1	工具量具	电工工具	no		high	找断点电笔属于电工检测工具。
IMG-0533	断路器	电气/低压电器	2	电气电料	低压电器	no		high	断路器是典型低压电器。
IMG-0534	方头铁锹	工具器具/手动工具	2	工具量具	手动工具	no		high	铁锹属于施工手动工具，大小仅为规格。
IMG-0535	方形集水斗	工程材料/排水管件	1	管材管件阀门	水暖五金	no		medium	集水斗是排水系统配件，旧工程材料过宽。
IMG-0536	方木	建筑材料/木材	2	建筑材料	模板木方	no		high	方木用于模板木方，规格差异不拆类。
IMG-0537	方柱加工件	定制件/金属加工件	2	定制加工件	金属加工件	no		high	按尺寸加工的方柱属于非标金属加工件。
IMG-0538	方钢	原材料/型钢	3	金属材料	型钢	no		high	方钢是型钢原材料。
IMG-0539	旋转吊环	吊装索具/吊环	1	吊装索具	吊环	no		high	8吨旋转吊环为起重吊装索具；新建二级吊环。
IMG-0540	无缝管	原材料/钢管	3	金属材料	钢管	no		high	无缝管按钢管原材料归类。
IMG-0541	无缝管加工件	定制件/钢管加工件	1	定制加工件	金属加工件	no		high	定尺加工无缝管属于金属加工件。
IMG-0542	无缝钢管	钢材/钢管	6	金属材料	钢管	no		high	无缝钢管属于金属钢管原材料。
IMG-0543	时控开关	电气/低压电器；电气材料/低压电器	3	电气电料	低压电器	no		high	时控开关是低压控制电器。
IMG-0544	时间继电器	电气/继电器	1	电气电料	低压电器	no		high	时间继电器属于低压电器。
IMG-0545	明矾	化工原料/无机盐	1	化工胶粘涂料	化工原料	no		medium	明矾为基础化工品；新建二级化工原料。
IMG-0546	明装底盒	电气材料/插头插座	1	电气电料	电气辅材	no		high	明装底盒是电气安装辅材。
IMG-0547	明装插座	电气材料/插头插座	1	电气电料	插头插座	no		high	明装插座属于插头插座类。
IMG-0548	普通硅酸盐水泥	建材/水泥；建筑材料/水泥砂石	2	建筑材料	水泥砂石	no		high	普通硅酸盐水泥归水泥砂石。
IMG-0549	木屑	辅料耗材/吸附填充材料	1	清洁办公后勤	清洁耗材	no		medium	样例为吸附填充用途，更接近清理耗材而非主体建材。
IMG-0550	木方	建筑材料/木材；建筑材料/模板木方	4	建筑材料	模板木方	no		high	木方用于模板支撑，属于模板木方。
IMG-0551	木方垫	定制件/木制加工件	1	定制加工件	木制加工件	no		high	加工木方垫为非标木制件；新建二级木制加工件。
IMG-0552	木方垫板	定制件/木制加工件	1	定制加工件	木制加工件	no		high	按尺寸加工的木方垫板，归定制木制加工件。
IMG-0553	机械密封	备品备件/密封件；密封件/机械密封	3	设备备件	通用机械备件	no		high	机械密封是设备通用维修备件。
IMG-0554	机油	化工耗材/润滑油	1	化工胶粘涂料	润滑剂	no		high	机油属于润滑剂，旧化工耗材可归并。
IMG-0555	松香水	化工耗材/稀释清洗；油漆涂料/稀释清洗剂	2	化工胶粘涂料	清洗剂	no		high	松香水作稀释清洗剂，归化工清洗剂。
IMG-0556	枕头	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	枕头是后勤生活用品。
IMG-0557	架子管	建筑施工耗材/脚手架管	1	金属材料	钢管	no		high	架子管本质为脚手架钢管，旧施工耗材偏用途。
IMG-0558	桶装水抽水器套装	行政后勤/饮水设备	1	清洁办公后勤	生活用品	no		high	桶装水抽水器属饮水生活用品套装。
IMG-0559	桶装水电动抽水器	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	电动抽水器用于桶装水，归生活用品。
IMG-0560	梅花双用扳手	工具/手动工具	1	工具量具	手动工具	no		high	梅花双用扳手为手动工具。
IMG-0561	梅花开口两用扳手	手动工具/扳手	3	工具量具	手动工具	no		high	梅开两用扳手属于手动工具。
IMG-0562	棉口罩	劳保耗材/呼吸防护	1	劳保防护	呼吸防护	no		high	棉口罩是人员呼吸防护用品。
IMG-0563	棉布	劳保耗材/擦拭材料；清洁耗材/擦拭材料	2	清洁办公后勤	清洁耗材	no		high	大块棉布用于擦拭清洁，旧劳保耗材口径不准。
IMG-0564	棉拖把	清洁工具/拖把	1	清洁办公后勤	清洁工具	no		high	棉拖把属于清洁工具。
IMG-0565	棉签	劳保耗材/清洁用品	1	清洁办公后勤	清洁耗材	no		medium	棉签作为清洁用品，旧劳保耗材偏宽。
IMG-0566	棉纱口罩	劳保耗材/呼吸防护	1	劳保防护	呼吸防护	no		high	棉纱口罩属于呼吸防护。
IMG-0567	棉被	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	棉被是后勤生活用品。
IMG-0568	植筋胶	化工耗材/胶粘剂	1	化工胶粘涂料	胶粘剂	no		high	植筋胶是结构胶粘剂。
IMG-0569	槽钢	原材料/型钢；金属材料/型材；钢材/型材；钢材/型钢	10	金属材料	型钢	no		high	槽钢是标准型钢。
IMG-0570	橡胶加工件	定制件/橡胶加工件	1	定制加工件	橡胶加工件	no		medium	定做橡胶条或板属于非标橡胶件；新建二级橡胶加工件。
IMG-0571	橡胶垫块	定制件/橡胶加工件	1	定制加工件	橡胶加工件	no		high	按尺寸加工的橡胶垫块，归定制橡胶加工件。
IMG-0572	橡胶垫片	密封件/垫片	2	紧固件与连接件	垫圈	no		medium	橡胶垫片按垫片/垫圈连接密封件归类。
IMG-0573	橡胶平板输送带	输送设备/输送带	1	设备备件	通用机械备件	no		high	输送带是输送设备更换备件。
IMG-0574	橡胶手套	劳保用品/手套；劳保耗材/手套	2	劳保防护	手套	no		high	橡胶手套属于劳保手套。
IMG-0575	橡胶支座	定制件/橡胶件	1	定制加工件	橡胶加工件	no		high	定做橡胶支座为非标橡胶加工件。
IMG-0576	橡胶板	原材料/橡胶材料	1	化工胶粘涂料	橡胶材料	no		medium	橡胶板为橡胶原材料；新建二级橡胶材料。
IMG-0577	橡胶水带	管材/水带	1	管材管件阀门	管材	no		high	橡胶水带属于柔性管材。
IMG-0578	橡胶锤	工具/手动工具	1	工具量具	手动工具	no		high	橡胶锤是手动工具。
IMG-0579	橡胶防爆水带	消防器材/水带	1	安全消防	消防器材	no		medium	旧分组指向消防水带，按消防器材归类。
IMG-0580	欧标转换插头	电气/插头插座	1	电气电料	插头插座	no		high	转换插头属于插头插座类。
IMG-0581	止回阀	阀门/止回阀	1	管材管件阀门	阀门	no		high	止回阀属于阀门。
IMG-0582	止水蝴蝶扣	建筑材料/止水紧固	1	紧固件与连接件	卡扣	no		medium	止水蝴蝶扣是止水螺杆配套卡扣，旧建筑材料过宽。
IMG-0583	止水针头	工程材料/堵漏注浆材料	2	建筑材料	防水材料	no		high	止水针头是堵漏注浆用防水耗材。
IMG-0584	止血贴	劳保耗材/急救用品	1	劳保防护	急救用品	no		high	止血贴为现场急救防护用品；新建二级急救用品。
IMG-0585	毛刷	工具器具/涂装工具	4	工具耗材	刷具	no		high	毛刷是涂装刷具耗材。
IMG-0586	毛巾	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	毛巾属于后勤生活用品。
IMG-0587	气体软管卡箍	焊接工具/气体软管配件	1	焊接切割	气瓶附件	no		medium	氧气乙炔管卡箍为焊割气体管路附件。
IMG-0588	气动扳手	工具/气动工具	2	电动气动工具	气动工具	no		high	气动扳手是气动工具整机。
IMG-0589	气动油	油品/润滑油	1	化工胶粘涂料	润滑剂	no		high	气动油属于设备润滑剂。
IMG-0590	气动电磁阀	气动元件/阀	1	液压气动	气动阀件	no		high	气动电磁阀是气动系统阀件；新建二级气动阀件。
IMG-0591	气动阀	气动元件/阀	1	液压气动	气动阀件	no		high	气动阀属于气动系统阀件；新建二级气动阀件。
IMG-0592	气泡膜	包装材料/缓冲包装	1	包装覆盖周转	缓冲包装	no		high	气泡膜是缓冲包装材料；新建二级缓冲包装。
IMG-0593	气源分配器	定制件/气动管路件	2	定制加工件	管路接头	no		high	定制不锈钢气源分配器属于非标管路件。
IMG-0594	气源处理双联件	气动元件/气源处理	1	液压气动	气源处理元件	no		high	AFC双联件是气源处理元件；新建二级气源处理元件。
IMG-0595	气管	气动元件/气管	2	液压气动	气管	no		high	10mm和16mm气管属于气动管路。
IMG-0596	气管三通接头	气动元件/气管接头	3	液压气动	气动接头	no		high	气管三通为气动接头。
IMG-0597	气管弯头接头	气动元件/气管接头	3	液压气动	气动接头	no		high	气管弯头为气动接头。
IMG-0598	气管直通接头	气动元件/气管接头	3	液压气动	气动接头	no		high	气管直通为气动接头。
IMG-0599	气管自锁接头	气动元件/气管接头	1	液压气动	气动接头	no		high	自锁接头属于气动管路接头。
IMG-0600	氧气乙炔管	焊接工具/气体软管	1	焊接切割	气瓶附件	no		high	氧气乙炔软管是焊割气体附件。
IMG-0601	氧气减压表	焊割耗材/气体表具；焊接工具/气体仪表；焊接耗材/气体配件	3	焊接切割	气瓶附件	no		high	氧气减压表用于焊割气瓶减压。
IMG-0602	氧气减压阀	焊接工具/气体仪表	1	焊接切割	气瓶附件	no		high	氧气减压阀为焊割气瓶附件。
IMG-0603	氧气检测表	仪表/气体检测仪表	1	工具量具	检测仪器	no		medium	氧气检测表本质是检测仪表，旧仪表类可归检测仪器。
IMG-0604	氧气瓶手推车	焊割设备/气瓶搬运	4	施工机具设备	搬运设备	no		high	氧气瓶手推车是现场气瓶搬运设备。
IMG-0605	氧气管接头	焊割耗材/气管接头	1	焊接切割	气瓶附件	no		high	氧气管接头为焊割气体管路附件。
IMG-0606	氧气胶管	焊割耗材/气管	1	焊接切割	气瓶附件	no		high	氧气胶管用于焊割供气管路。
IMG-0607	氧气软管	焊接工具/气体软管	1	焊接切割	气瓶附件	no		high	氧气软管属于焊割气体附件。
IMG-0608	氩气减压表	焊接工具/气体仪表	1	焊接切割	气瓶附件	no		high	氩气减压表用于焊接保护气瓶。
IMG-0609	水下连接器	电气/水下连接器	1	电气电料	电气连接器	no		high	水下电光连接器属于电气连接件；新建二级电气连接器。
IMG-0610	水下连接器堵头	电气/水下连接器	1	电气电料	电气连接器	no		high	连接器堵头为水下电气连接器配件；新建二级电气连接器。
IMG-0611	水壶	办公生活用品/小电器	1	清洁办公后勤	生活用品	no		high	不锈钢水壶是后勤生活用品。
IMG-0612	水封	密封件/水封	1	设备备件	通用机械备件	no		medium	水封为机械设备密封备件。
IMG-0613	水平尺	工具/测量工具；工具器具/测量工具	4	工具量具	测量工具	no		high	水平尺是测量工具。
IMG-0614	水性聚氨酯	化工耗材/堵漏材料	1	建筑材料	防水材料	no		high	水性聚氨酯用于堵漏防水，归防水材料。
IMG-0615	水桶	办公生活用品/容器；容器/水桶水箱	2	包装覆盖周转	周转容器	yes	按容量/材质/用途拆分	medium	小水桶与1T不锈钢支架水桶差异大，应拆分容器规格用途。
IMG-0616	水泥	建材/水泥；建筑材料/水泥砂石	3	建筑材料	水泥砂石	no		high	水泥按水泥砂石归类。
IMG-0617	水泥砖	建筑材料/砌块砖	2	建筑材料	砖砌材料	no		high	水泥砖属于砖砌材料。
IMG-0618	水泥钉	紧固件/钉；紧固件/钉类	2	紧固件与连接件	钉类	no		high	水泥钉是紧固钉类；新建二级钉类。
IMG-0619	水泵	设备备件/泵	1	施工机具设备	泵类设备	no		high	整台水泵是施工现场泵类设备，旧设备备件错误。
IMG-0620	水泵自动控制开关	电气/泵控制	1	电气电料	低压电器	no		high	水泵自动控制开关属于低压控制电器。
IMG-0621	水泵钳	工具/手动工具	2	工具量具	手动工具	no		high	水泵钳是手动工具。
IMG-0622	水泵防护罩	定制件/金属加工件	1	定制加工件	金属加工件	no		high	定做不锈钢防护罩为金属加工件。
IMG-0623	水管加工件	定制件/管路接头	1	定制加工件	管路接头	no		high	加工6分水管属于定制管路件。
IMG-0624	水管钩	工程材料/管道辅材	1	紧固件与连接件	管卡	no		medium	水管钩是管道固定件，旧工程材料过宽。
IMG-0625	水龙头	工程材料/水暖五金	3	管材管件阀门	水暖五金	no		high	水龙头属于水暖五金。
IMG-0626	水龙头花洒套装	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	水龙头花洒组合属水暖五金套装。
IMG-0627	污水泵	设备/泵类设备；设备备件/泵	3	施工机具设备	泵类设备	no		high	污水泵为整台泵类设备，不是备件。
IMG-0628	汽油桶	工具器具/容器	1	包装覆盖周转	周转容器	no		high	20L汽油桶本质是周转储运容器。
IMG-0629	沉降观测钉带牌	工程材料/测量标识	1	工具量具	测量工具	no		medium	沉降观测钉带牌为测量观测标识，旧工程材料偏宽。
IMG-0630	沐浴露	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	沐浴露是生活用品。
IMG-0631	沙子	建筑材料/水泥砂石	1	建筑材料	水泥砂石	no		high	沙子属于水泥砂石类建材。
IMG-0632	沟槽式蝶阀	阀门/蝶阀	1	管材管件阀门	阀门	no		high	沟槽式蝶阀属于管道阀门。
IMG-0633	油封	备品备件/密封件	1	设备备件	通用机械备件	no		high	SKF油封是通用机械密封备件。
IMG-0634	油布	劳保耗材/覆盖防护；建筑材料/防护覆盖；覆盖材料/油布	10	包装覆盖周转	覆盖材料	no		high	油布用于覆盖防护，旧劳保耗材不应作为分类。
IMG-0635	油性聚氨酯	化工原料/堵漏材料；化工耗材/堵漏材料	2	建筑材料	防水材料	no		high	油性聚氨酯为堵漏防水材料。
IMG-0636	油性记号笔	办公用品/书写工具	1	清洁办公后勤	办公用品	no		high	油性记号笔属于办公书写用品。
IMG-0637	油污清洗剂	清洁耗材/清洗剂	1	化工胶粘涂料	清洗剂	no		high	油污净是化学清洗剂。
