top_group	material_family	current_name	action	target_type_ids	reason	decision_status	source_hash	review_summary
弱电安防	网络通信	网线防水接头	keep	MT-38AC8CED851A	防水等级决定户外可用性，保留独立类型。	frozen	95a43daa02ba2996a975cc182a01119aee571213f67f4369574a33ba78e4fac0	网络通信各类型名称稳定，接口/速率/等级等属性可覆盖现有SKU，类型边界清晰，旧名称完整。
弱电安防	网络通信	路由器	keep	MT-06662BFACB6A	路由器与交换机功能不同，保留独立类型。	frozen	95a43daa02ba2996a975cc182a01119aee571213f67f4369574a33ba78e4fac0	网络通信各类型名称稳定，接口/速率/等级等属性可覆盖现有SKU，类型边界清晰，旧名称完整。
施工机具设备	小型施工设备	手持打码机	keep	MT-C57E8EBDF0E2	打码机类型稳定，功能/适用作为属性。	frozen	5a164a0c5af92ee66ec1c4d03c50be9471a9c38a05da98529baa5681855b0e03	小型施工设备各类型名称稳定，功率/电压/直径等属性覆盖现有SKU，边界清晰，旧名称完整。
施工机具设备	小型施工设备	混凝土振动棒	keep	MT-C9B21BFFD0A2	振动棒专用设备，直径/电压作为属性。	frozen	5a164a0c5af92ee66ec1c4d03c50be9471a9c38a05da98529baa5681855b0e03	小型施工设备各类型名称稳定，功率/电压/直径等属性覆盖现有SKU，边界清晰，旧名称完整。
施工机具设备	小型施工设备	潜水搅拌机	keep	MT-67D913D032F1	潜水搅拌设备类型稳定，保留独立类型。	frozen	5a164a0c5af92ee66ec1c4d03c50be9471a9c38a05da98529baa5681855b0e03	小型施工设备各类型名称稳定，功率/电压/直径等属性覆盖现有SKU，边界清晰，旧名称完整。
施工机具设备	小型施工设备	雾炮机	keep	MT-E79C39166E68	降尘设备类型稳定，功率/射程作为属性。	frozen	5a164a0c5af92ee66ec1c4d03c50be9471a9c38a05da98529baa5681855b0e03	小型施工设备各类型名称稳定，功率/电压/直径等属性覆盖现有SKU，边界清晰，旧名称完整。
施工机具设备	小型施工设备	高压注浆机	keep	MT-457D7DF9431C	注浆设备类型稳定，保留独立类型。	frozen	5a164a0c5af92ee66ec1c4d03c50be9471a9c38a05da98529baa5681855b0e03	小型施工设备各类型名称稳定，功率/电压/直径等属性覆盖现有SKU，边界清晰，旧名称完整。
施工机具设备	小型施工设备	高压清洗机	keep	MT-3C4531A8FE86	清洗设备类型稳定，功率/压力作为属性。	frozen	5a164a0c5af92ee66ec1c4d03c50be9471a9c38a05da98529baa5681855b0e03	小型施工设备各类型名称稳定，功率/电压/直径等属性覆盖现有SKU，边界清晰，旧名称完整。
施工机具设备	手推搬运设备	手动液压叉车	keep	MT-26CE963D170E	液压搬运车类型稳定，载荷/货叉尺寸作为属性。	frozen	c123c491155cd0ce9e46e95e6d2dd4f64c7c98f7fa3844ddc052ff865dc71dd7	手推搬运设备类型稳定，载荷/尺寸/适用气体等属性可区分现有SKU，旧名称全部覆盖。
施工机具设备	手推搬运设备	手推车	keep	MT-551F0DB8A5F1	普通手推车类型稳定，载荷/斗体尺寸作为属性。	frozen	c123c491155cd0ce9e46e95e6d2dd4f64c7c98f7fa3844ddc052ff865dc71dd7	手推搬运设备类型稳定，载荷/尺寸/适用气体等属性可区分现有SKU，旧名称全部覆盖。
施工机具设备	手推搬运设备	气瓶手推车	keep	MT-894DEF927F1C	气瓶专用车与普通手推车不同，适用气体作为属性。	frozen	c123c491155cd0ce9e46e95e6d2dd4f64c7c98f7fa3844ddc052ff865dc71dd7	手推搬运设备类型稳定，载荷/尺寸/适用气体等属性可区分现有SKU，旧名称全部覆盖。
施工机具设备	手推搬运设备	混凝土圆斗	keep	MT-E2B6D99DE3CD	混凝土圆斗专用容器，容量作为属性。	frozen	c123c491155cd0ce9e46e95e6d2dd4f64c7c98f7fa3844ddc052ff865dc71dd7	手推搬运设备类型稳定，载荷/尺寸/适用气体等属性可区分现有SKU，旧名称全部覆盖。
施工机具设备	支垫件/垫块（候选）	吊车垫块	keep	MT-455075B05215	吊车垫块类型稳定，尺寸/材质作为属性。	frozen	0a7b9bf86476f594207d96851b749adc957c0563c1554e1c4e55980ef137efcd	吊车垫块为稳定支垫件类型，尺寸/材质/承载属性覆盖现有SKU，旧名称完整。
施工机具设备	水箱容器（候选）	保温水箱	keep	MT-EBAF1AA097EE	保温水箱类型稳定，容量/材质作为属性。	frozen	40435a2f901f3706831c670a0269caae100bd56e9234a602188ebdf6bc0b8b5b	保温水箱类型稳定，容量/材质/形状/保温层属性覆盖现有SKU，旧名称完整。
施工机具设备	泵油润滑设备	抽油泵	keep	MT-22A29F55ED8A	抽油泵类型稳定，流量/扬程作为属性。	frozen	bc057f0eedccbfd874d54a9d78306c7b4c46f4b81d09b6e9fe728a7efdbcbead	泵油润滑设备类型边界清晰，手持注脂枪与电动泵区分明确，属性覆盖现有SKU，旧名称完整。
施工机具设备	泵油润滑设备	黄油枪	keep	MT-AF901DEEA2E3	手持注脂枪与电动泵不同，保留独立类型。	frozen	bc057f0eedccbfd874d54a9d78306c7b4c46f4b81d09b6e9fe728a7efdbcbead	泵油润滑设备类型边界清晰，手持注脂枪与电动泵区分明确，属性覆盖现有SKU，旧名称完整。
施工机具设备	泵油润滑设备	黄油泵	keep	MT-B6BEC02712CE	电动油脂泵类型稳定，容量/出口数作为属性。	frozen	bc057f0eedccbfd874d54a9d78306c7b4c46f4b81d09b6e9fe728a7efdbcbead	泵油润滑设备类型边界清晰，手持注脂枪与电动泵区分明确，属性覆盖现有SKU，旧名称完整。
施工机具设备	泵类设备	增压泵	keep	MT-5D07E28B07CA	增压泵类型稳定，功率/电压/口径作为属性。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	排污泵	merge	MT-CC3DAB6A510F	排污泵与污水泵为同一污水输送泵类型的常见名称，统一并入污水泵。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	水泵	keep	MT-AC1FD23DCC6A	通用清水泵作为兜底类型，已知专用泵型归入对应类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	污水泵	keep	MT-CC3DAB6A510F	污水泵为标准类型，排污泵作为同义项并入。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	深井潜水泵	keep	MT-2F8BDE6FB893	深井取水用途特殊，保留独立类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	潜水泵	keep	MT-832B4993ED38	通用潜水泵类型稳定，保留独立类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	管道泵	keep	MT-E3809BB2F683	管道安装泵型稳定，保留独立类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	自吸泵	keep	MT-C97B4FF8CFB9	自吸功能类型稳定，保留独立类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	螺杆泵电机套装	keep	MT-65B2E2E7AFA2	泵电机成套产品与单泵不同，保留独立类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	泵类设备	齿轮泵	keep	MT-3ECB2D050442	齿轮泵输送原理不同，保留独立类型。	frozen	4d17fabc82d78bf7630233607b59671ed017446b9ceb2d82ebb722ab6d06ea9b	泵类各类型边界清晰，排污泵并入污水泵合理，属性涵盖功率/电压/口径等，旧名称全部覆盖，予以通过。
施工机具设备	风机设备（候选）	鼓风机	keep	MT-C73491EA11A3	鼓风机类型稳定，功率/风量作为属性。	frozen	32df74eca3e1bb73847f8899c0f0f290df792806a0802bd79452ee1519e85284	鼓风机为稳定风机设备类型，功率/电压/风量/风压属性覆盖现有SKU，旧名称完整。
液压气动	气动接头	三通接头	keep	MT-B3C8B06BB00B	结构类型明确，口径与材质归SKU属性。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	弯头接头	keep	MT-E1355DBA413E	结构类型明确，口径与材质归SKU属性。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	快接公头	keep	MT-4A471D5E06FE	接头性别/连接方式构成独立类型，型号归SKU属性。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	直接接头	merge	MT-C87204B06C74	与直通快插接头同为外螺纹+快插气管的直通结构，PC/QS仅系列型号差异，合并为一个标准类型。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	直通快插接头	keep	MT-C87204B06C74	型式为外螺纹+快插直通，尺寸和螺纹归SKU属性。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	直通接头	keep	MT-D2C4339DFB76	无螺纹气管直通，保持独立类型。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	自锁接头	keep	MT-7E5B43E6368C	自锁连接方式构成独立类型。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	自锁接头公头	keep	MT-EFDFAF45D43E	与自锁接头本体及套装的使用场景不同，保持独立。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	自锁接头套装	keep	MT-0C001CCFF282	成套供应与单件购买不同，保持独立。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气动接头	自锁接头螺母	keep	MT-324CEADD8DD4	属于自锁接头的专用配件，独立成类。	frozen	ab1d7cbb7283f56efe1c7f82237a78ec3b2100cad443ae0caa30c5fccb5303ad	类型边界清晰，标准名称稳定，属性覆盖采购SKU区分维度，旧名称全部覆盖。
液压气动	气管	气管	keep	MT-934FB9788B17	标准名称稳定，外径和材质归SKU属性。	frozen	79a7ef42c86d46603fa76b1acf4e8612dca5cd0e68579b66985f06129c04b501	标准名称稳定，外径和材质归SKU属性，覆盖完整。
液压气动	油管护套/液压防护件（候选）	油管护套	keep	MT-E3CAA90B6ED1	商品结构稳定，螺纹规格和材质归SKU属性。	frozen	977f96f6c0ebbd60f7459eee8c49c5befcdd1dd2f78da324e7c3e9d27621616b	商品结构稳定，螺纹规格和材质归SKU属性。
液压气动	液压接头	三通接头	keep	MT-D5FE3FB5A880	名称稳定，类型边界清晰。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	两半扣	keep	MT-E8CB871F9C32	名称稳定，属于对合式扣件。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	卡套三通	keep	MT-7262E4DF8F8B	卡套连接的三通与螺纹三通区分明确。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	卡套接头	keep	MT-B602DCF010E3	卡套压紧连接方式稳定可辨识。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	卡扣接头	keep	MT-F4A11720067D	保留名称，定义已改为卡扣机械锁紧，排除快速接头。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	变径对丝接头	merge	MT-B678AF8CC659	双外丝变径是变径接头的结构形式，单独成类会造成边界重叠，并入变径接头。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	变径接头	keep	MT-B678AF8CC659	定义限定为接口形式不变的单纯变径，与转换接头边界清晰。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	堵头	keep	MT-61D3467E01CF	封堵类管件名称稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	对丝接头	keep	MT-EBF78A50A89B	双外丝短接头名称稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	弯头接头	keep	MT-1BAA5262EAC8	转弯类接头名称稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	快速接头	keep	MT-CC2BB9D13DC7	定义已明确锁紧套/钢球自动插拔与卡扣接头的区别。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	扣件	keep	MT-2889C7F05635	固定管路的扣合件名称稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	扣头	keep	MT-B63247B85664	头部扣合零件名称稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	接头	keep	MT-1B4591DB03EA	通用接头保留为兜底类型，覆盖未专用化的液压接头。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	接头夹	merge	MT-E59789CA6AB1	证据为铜头铝合金夹/铜头铝扣，与接头组件同类，合并为成套组件类型。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	接头组件	keep	MT-E59789CA6AB1	成套接头组件名称稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	油管接头	keep	MT-E9547A184AAB	油管专用接头与胶管接头、快速接头边界清晰。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	直接接头	keep	MT-F70190706417	内丝直接头与对丝、转换接头区分明确。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	胶管接头	keep	MT-589596B471F0	胶管连接用途稳定。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压接头	转换接头	split	MT-9EF252A24B64；MT-B678AF8CC659	原名称包含接口转换（宝塔/外丝转内丝）与单纯变径（24*1.5/36*2）两类SKU，按边界拆分至adapter和reducer。	review_required	6d9914e79f453c4844ae1d024e2d296845078728a3cdd5e9ffe67358b79f7c2d	"旧名称覆盖完整，大部分类型边界清晰；但接头组件定义中""按套采购""与 observed_units=个 不符，兜底接头类型属性模板未覆盖 observed_spec_keys 中的品牌等键，需修正后通过。"
液压气动	液压气动阀	气动阀	keep	MT-C6D1159B83ED	阀类型稳定，型号/口径/阀位状态归SKU属性。	frozen	2d30615521eb7e644d71723fe4f13e590b65f93b8da3bca938ad75d27d058403	阀类型稳定，属性覆盖型号/口径/电压等区分维度。
液压气动	液压气动阀	气源处理双联件	keep	MT-89CD8A3EE1B8	气源处理组件独立成类，接口口径归SKU属性。	frozen	2d30615521eb7e644d71723fe4f13e590b65f93b8da3bca938ad75d27d058403	阀类型稳定，属性覆盖型号/口径/电压等区分维度。
液压气动	液压气动阀	电磁阀	keep	MT-6DCF22B62A16	电磁驱动方式构成独立类型，型号/电压/接口归SKU属性。	frozen	2d30615521eb7e644d71723fe4f13e590b65f93b8da3bca938ad75d27d058403	阀类型稳定，属性覆盖型号/口径/电压等区分维度。
液压气动	胶管总成	胶管总成	keep	MT-B5EB103B46E6	商品结构稳定，规格/层数/长度归SKU属性。	frozen	5577be61e3fb68099d95b67043f957d13048d6eecbcbfe2068ff91d30f227ca7	商品结构稳定，规格/层数/长度/接头形式归SKU属性。
液压气动	高压油管/胶管	高压树脂管	keep	MT-F30245D44E64	名称可保留；已明确以热塑性树脂为基材，与橡胶基高压软管互斥。	frozen	7efaaf34cbed116bd6489e9b4b6d4ea8ed0170ce231af103689db8b65365aa54	橡胶基高压软管合并为高压软管，与高压树脂管按基材/结构互斥；旧名称均通过aliases覆盖，属性模板覆盖源规格，予以批准。
液压气动	高压油管/胶管	高压油管	merge	MT-CB0A48F7A97D	橡胶基高压软管，与高压胶管、钢丝软管合并为高压软管。	frozen	7efaaf34cbed116bd6489e9b4b6d4ea8ed0170ce231af103689db8b65365aa54	橡胶基高压软管合并为高压软管，与高压树脂管按基材/结构互斥；旧名称均通过aliases覆盖，属性模板覆盖源规格，予以批准。
液压气动	高压油管/胶管	高压胶管	merge	MT-CB0A48F7A97D	橡胶基高压软管，与高压油管、钢丝软管合并为高压软管。	frozen	7efaaf34cbed116bd6489e9b4b6d4ea8ed0170ce231af103689db8b65365aa54	橡胶基高压软管合并为高压软管，与高压树脂管按基材/结构互斥；旧名称均通过aliases覆盖，属性模板覆盖源规格，予以批准。
液压气动	高压油管/胶管	高压钢丝软管	merge	MT-CB0A48F7A97D	钢丝增强橡胶软管，属于高压软管，与高压油管、胶管合并。	frozen	7efaaf34cbed116bd6489e9b4b6d4ea8ed0170ce231af103689db8b65365aa54	橡胶基高压软管合并为高压软管，与高压树脂管按基材/结构互斥；旧名称均通过aliases覆盖，属性模板覆盖源规格，予以批准。
清洁办公后勤	仓储用品	货架	keep	MT-7FE169319A1F	类型稳定，尺寸和特征归SKU属性。	frozen	47134e07577a492107d6121317bfb857e749b845ed52d8242922550762ba7b00	类型稳定，尺寸和特征归SKU属性。
清洁办公后勤	办公文具	中性笔	keep	MT-948429CBDAD9	笔类型稳定，笔尖规格和颜色归SKU属性。	frozen	45963e8e367cba0dceafc1afb63bf2acb1a2843aa96404ee76e7af6fb2151b6a	笔类类型定义清晰，属性覆盖笔尖规格、颜色等区分维度。
清洁办公后勤	办公文具	圆珠笔	keep	MT-BFABE7889E75	笔类型稳定，笔尖规格归SKU属性。	frozen	45963e8e367cba0dceafc1afb63bf2acb1a2843aa96404ee76e7af6fb2151b6a	笔类类型定义清晰，属性覆盖笔尖规格、颜色等区分维度。
清洁办公后勤	办公文具	油漆笔	keep	MT-B22918C71E30	墨水类型独立，颜色和笔尖规格归SKU属性。	frozen	45963e8e367cba0dceafc1afb63bf2acb1a2843aa96404ee76e7af6fb2151b6a	笔类类型定义清晰，属性覆盖笔尖规格、颜色等区分维度。
清洁办公后勤	办公文具	记号笔	keep	MT-CA02AD4C115E	记号笔类型稳定，颜色归SKU属性。	frozen	45963e8e367cba0dceafc1afb63bf2acb1a2843aa96404ee76e7af6fb2151b6a	笔类类型定义清晰，属性覆盖笔尖规格、颜色等区分维度。
清洁办公后勤	办公文具	记录本	keep	MT-04DCB71A5950	记录本类型稳定，规格和页数归SKU属性。	frozen	45963e8e367cba0dceafc1afb63bf2acb1a2843aa96404ee76e7af6fb2151b6a	笔类类型定义清晰，属性覆盖笔尖规格、颜色等区分维度。
清洁办公后勤	办公文具	铅笔	keep	MT-E4F385D3AC19	铅笔类型稳定，硬度规格归SKU属性。	frozen	45963e8e367cba0dceafc1afb63bf2acb1a2843aa96404ee76e7af6fb2151b6a	笔类类型定义清晰，属性覆盖笔尖规格、颜色等区分维度。
清洁办公后勤	办公设备	多功能打印机	keep	MT-C5316F0242F6	设备类型稳定，品牌和类型归SKU属性。	frozen	2e3c38ea65ca720e6d9dad784b26456d6cef7e5c42458a97a3b06642e5bc4535	设备类型稳定，品牌/类型/连接方式归SKU属性。
清洁办公后勤	办公设备	除甲醛机	keep	MT-4ECDC4BBE3A7	功能设备独立，用途和适用面积归SKU属性。	frozen	2e3c38ea65ca720e6d9dad784b26456d6cef7e5c42458a97a3b06642e5bc4535	设备类型稳定，品牌/类型/连接方式归SKU属性。
清洁办公后勤	办公设备	鼠标	keep	MT-83BB20A2CD56	设备类型稳定，连接方式和品牌归SKU属性。	frozen	2e3c38ea65ca720e6d9dad784b26456d6cef7e5c42458a97a3b06642e5bc4535	设备类型稳定，品牌/类型/连接方式归SKU属性。
清洁办公后勤	清洁工具	厕所刷	keep	MT-1FA4304673A9	名称稳定且商品结构清晰。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
清洁办公后勤	清洁工具	吸尘器	keep	MT-8476FBB13E91	名称稳定；样式和功率作为SKU属性。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
清洁办公后勤	清洁工具	吸油棉	keep	MT-D26523FE2B24	名称稳定；材质和尺寸作为SKU属性。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
清洁办公后勤	清洁工具	喷壶	keep	MT-D0EF7E647AA6	名称稳定；容量和材质作为SKU属性。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
清洁办公后勤	清洁工具	地毯刷	keep	MT-9DA3E93806D1	名称稳定；宽度和材质作为SKU属性。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
清洁办公后勤	清洁工具	垃圾夹	keep	MT-3BA251D3B7D0	名称稳定；长度和材质作为SKU属性。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
清洁办公后勤	清洁工具	垃圾桶	keep	MT-40FB771794DF	名称稳定；容量、材质和配置作为SKU属性。	frozen	07a3f0f19c93a19f2509f9371a10746f14855df4d2184b4c902f4eb1c50c786d	清洁工具族各类型和名称决定均基于证据，边界清晰，属性模板足以区分现有采购SKU。
