item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash
TOOL-000013	MT-E8A1C9D50AD5	冲击钻头	exact_current_name	冲击钻头按用途和使用方式独立成类，名称合格，保留。	frozen	b7dcb4386ca8c48f2f414b96001a1f64953886935802a9e39672f84c1c07f91d
TOOL-000014	MT-AF2CC3484248	美工刀	exact_current_name	美工刀名称合格，刀片宽度为必填	frozen	620b1b1bd52f3671545e0bb17179238ad0d14bfa3a70f35ef300886339d0558b
TOOL-000015	MT-D680AD840D61	玻璃刮	exact_current_name	名称稳定且商品结构清晰。	frozen	4dcb35fd05dd1f128b16c1b47ed770d3c89f5f3ccf3e246cd2b84dce0fdd1161
TOOL-000016	MT-8E0745C32BBC	胶枪	exact_current_name	胶枪名称合格，适用材料设为必填	frozen	5a40d9913c279b916aba8f287ca798ce6b9c87c7b5a6561c14b117e499777f44
TOOL-000017	MT-310EA2FFDD11	拖把	exact_current_name	名称稳定；拖头材质和规格作为SKU属性。	frozen	87bcf2024aee2b84f1f33ccd3ef4ad8d771d5081698389817d91cc834864956f
TOOL-000018	MT-3BA251D3B7D0	垃圾夹	exact_current_name	名称稳定；长度和材质作为SKU属性。	frozen	34b43f50324147bb09e8e526d2d8ffc5e28b031e781960559c520d1f9135c8fb
TOOL-000019	MT-0CD1345231D4	剪刀	exact_current_name	剪刀名称合格	frozen	7bb54fd4ad543c30389df881520ec4442044aa1d84d6b7af991228e02cdf5770
TOOL-000020	MT-58E4C2C11EDE	卷尺	exact_current_name	卷尺名称合格	frozen	e74d43a5ce1aa5cba6a1b6a8603850d2eab05ab8663aa4b03d28750aab6d1532
TOOL-000021	MT-58E4C2C11EDE	卷尺	exact_current_name	卷尺名称合格	frozen	56ab67c340140d2abc244cdeec5b2903c64604f524b2918a6eac1e18dcd6d81c
TOOL-000022	MT-58E4C2C11EDE	卷尺	exact_current_name	卷尺名称合格	frozen	5764d23af228151f7a977f00bb59e5b46f27f88adee1d53eaa5c049f12bf5245
TOOL-000023	MT-5FDDB6494DEB	毛刷	exact_current_name	毛刷为稳定刷涂耗材类型，规格和材质入属性。	frozen	8cc53d649168d481eabc169841e0f9919834c3ac1f6c823b127fc03ab0f04e26
TOOL-000024	MT-B1ED50F1FA25	钢丝刷	exact_current_name	钢丝刷为独立刷类类型，形状和柄材质入属性。	frozen	4e5acf4b71d9786cb23593ce9387c5649a3de3e0035d56e4a3d7d67c73e95355
TOOL-000026	MT-43A2FAACE87F	电钻	exact_current_name	商品结构稳定，供电方式、电压、配置和品牌作为SKU属性。	frozen	f5bf4cb65713a1472bfd99a86a98adb6a26485312f8351889ebd75baf6eda824
TOOL-000027	MT-3D0E3C5F5114	角磨机	exact_current_name	商品结构独立，供电方式、电压、砂轮片直径和配置作为SKU属性。	frozen	3b6f7c47ab4f48c6ac39bb26792a1483b84d38a237f3ee727c1c9a268aa14196
TOOL-000029	MT-6EA7B03C5756	砖刀	exact_current_name	砖刀名称合格	frozen	5e140dce5b55caa3964ac50724f26125165f48da96d41e49c5a7a79c294e9778
TOOL-000030	MT-617B3FC8E4B5	灰刀	exact_current_name	单刃小铲用途稳定，保留为独立类型。	frozen	661b61617d0da7fc24ebff57443e1f5b008c97c40da1bf6e18f8702e6f839f35
TOOL-000031	MT-C50DDC6D6023	扫把	exact_current_name	名称稳定；材质和规格作为SKU属性。	frozen	b71850a0313b7b1601ef6cf1c2da8d2af28a5913fb613343ed8ac15228a50a31
TOOL-000032	MT-D7F37815CD23	切割片	exact_current_name	切割片为稳定耗材类型，尺寸和磨料入属性。	frozen	a303daac3902468ebc4a716bc29fc5dd76ecd82cd393d3bacd5c31074a554063
TOOL-000033	MT-829314545111	磨光片	exact_current_name	磨光片为稳定磨片类型。	frozen	118e513b4fa3d55bc60948592a9d42d142658c0b51fd0c86cd89ec006d0dd61a
TOOL-000038	MT-5FDDB6494DEB	毛刷	exact_current_name	毛刷为稳定刷涂耗材类型，规格和材质入属性。	frozen	bcf23216a47357b0d26ed3312b470c90ce499726e61ae88178d26a753af60141
TOOL-000041	MT-0F56E25B6B50	砂纸	exact_current_name	砂纸为稳定磨料类型，粒度入属性。	frozen	8f78df81a9a03c160ba576d58ff4b1bcce35eacd37ab5411c8ed60481ada684b
TOOL-000043	MT-5FDDB6494DEB	毛刷	exact_current_name	毛刷为稳定刷涂耗材类型，规格和材质入属性。	frozen	85ef86ce62e93645801c38885bf8104e7d5108805fd8edfeb0cfcefbb4d48b3b
TOOL-000047	MT-471094B784D5	砂轮机	exact_current_name	商品结构独立，功率、结构、电压和砂轮规格作为SKU属性。	frozen	19b3bb605632f5a6841dd5751c84332b84a3cf4399819f852b6bdbfb651ca5b9
TOOL-000048	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""8mm"", ""length"": ""150mm"", ""material"": ""钨钢""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为钨钢及尺寸，未标明柄型或结构；通用钻头定义明确包含钨钢钻头，故映射为通用钻头。""}"	frozen	b963a090b655f051aa232d7f1974defce580b2d5ad204b4cf6631668c7eead16
TOOL-000049	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""10mm"", ""length"": ""80mm"", ""material"": ""钨钢""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为钨钢及尺寸，未标明柄型或结构；通用钻头定义明确包含钨钢钻头，故映射为通用钻头。""}"	frozen	26fbcb317270402cfb5d3d7ce53e4689c3a175bbffe131d6acedbd9997061e91
TOOL-000050	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""12mm"", ""length"": ""90mm"", ""material"": ""钨钢""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为钨钢及尺寸，未标明柄型或结构；通用钻头定义明确包含钨钢钻头，故映射为通用钻头。""}"	frozen	2f2fd307c73b2feecffd7113f56e47ac825434d76cd4e8ba6935499a9ade23ff
TOOL-000051	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""16mm"", ""length"": ""100mm"", ""material"": ""钨钢""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为钨钢及尺寸，未标明柄型或结构；通用钻头定义明确包含钨钢钻头，故映射为通用钻头。""}"	frozen	cdd5088052d4bed5a8b3a3076ed2dfc58840637545d68f83fc68648ec5c5aaa0
TOOL-000052	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""6mm"", ""length"": ""80mm"", ""material"": ""合金""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为合金及尺寸，未标明柄型或结构；通用钻头定义明确包含合金钻头，故映射为通用钻头。""}"	frozen	3404a7b0fe814dd76c75c68a935abb4f675540e3cdbe9853ead96d487ed5ba72
TOOL-000053	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""8mm"", ""length"": ""100mm"", ""material"": ""合金""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为合金及尺寸，未标明柄型或结构；通用钻头定义明确包含合金钻头，故映射为通用钻头。""}"	frozen	79c37fabce8b04af5f892df387c71cdd22b9d9fef98aeae0b173e0fb0f37baa8
TOOL-000054	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""10mm"", ""length"": ""120mm"", ""material"": ""合金""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为合金及尺寸，未标明柄型或结构；通用钻头定义明确包含合金钻头，故映射为通用钻头。""}"	frozen	9c164a263443626185896da667dd192d0776bafd92c4bf2f66f75b24e5e3216a
TOOL-000055	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""12mm"", ""length"": ""140mm"", ""material"": ""合金""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为合金及尺寸，未标明柄型或结构；通用钻头定义明确包含合金钻头，故映射为通用钻头。""}"	frozen	3e610ad205120c7880e9ea015f2897b7befef6d38b7920eb29953ff5386cab7c
TOOL-000056	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""14mm"", ""length"": ""160mm"", ""material"": ""合金""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为合金及尺寸，未标明柄型或结构；通用钻头定义明确包含合金钻头，故映射为通用钻头。""}"	frozen	60224e69c88c8856a2726315a4a06534b3168a3059cf34590f196eb1496a2072
TOOL-000057	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""16mm"", ""length"": ""180mm"", ""material"": ""合金""}, ""confidence"": 0.9, ""reason"": ""SKU仅标注材质为合金及尺寸，未标明柄型或结构；通用钻头定义明确包含合金钻头，故映射为通用钻头。""}"	frozen	832471a5200fbeecae60087aa767aaf769b1c03f3c145cb366e99b8818aa22dc
TOOL-000058	MT-E5CE27BC4AAB	滚筒刷	exact_current_name	滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	frozen	6966c251a74a251044bbdd1d2f437bf7358128622a584fa94c39b190faa311cd
TOOL-000059	MT-E5CE27BC4AAB	滚筒刷	exact_current_name	滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	frozen	016e0432b2020ef5482b18df6dd195e4139ebbdf52fe9d509dafb9f768e91b1e
TOOL-000060	MT-7FE3B28ED599	伸缩加长杆	exact_current_name	伸缩加长杆以长度范围和接口规格识别，类型通过。	frozen	573af210e67deee9445ed8547f6ea2ead227115db2bd3450b490574f17db02e7
TOOL-000061	MT-AA5E21D5F57D	金刚磨片	exact_current_name	金刚磨片与树脂磨光片在材质上形成独立类型。	frozen	a33bf2510047c6c30de32a06b150d3419d5bbe3a1c36892d824d977492cb2ecb
TOOL-000063	MT-E8A1C9D50AD5	冲击钻头	exact_current_name	冲击钻头按用途和使用方式独立成类，名称合格，保留。	frozen	25ee576e6e003402262b35b36dd7fbb0ba533eb384615655f580c13349832bfc
TOOL-000064	MT-D14D58B7721A	五坑钻头	exact_current_name	五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	frozen	e5ea47fcc3b3fb522231399463814679a6cc96e9044b820288e3e54724aeae41
TOOL-000065	MT-001B29D8FB01	测绳	exact_current_name	测绳名称合格	frozen	06df11747d7ca681960de7de5606b499808bf58cbdd9697c27ebf68041f20007
TOOL-000066	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""16mm"", ""length"": ""100mm"", ""material"": ""高速钢""}, ""confidence"": 0.85, ""reason"": ""SKU仅标注材质为高速钢及尺寸，未标明柄型或结构；通用钻头涵盖高速钢钻头，故映射为通用钻头。""}"	frozen	8fa2ea3c34ea6bcd55168925e12c11bc3379c35ad313243abe6e022501a3ad26
TOOL-000067	MT-27E3A42F3667	风镐	exact_current_name	现有名称已是稳定商品类型，型号作为SKU属性。	frozen	9f24472e3c50b512f0cc1bee2ca88484e683d67296d16b69abdd47b8a7568a5a
TOOL-000069	MT-DAEE38B914A7	丝锥	exact_current_name	丝锥为稳定的螺纹刀具类型。	frozen	31b90316f7c9b36f5ddc1ee56e2a217f355e17eae943df8537c1fe876bc8044d
TOOL-000070	MT-786E1F5DE6F1	汽油桶	exact_current_name	汽油桶为独立燃料容器类型。	frozen	1a18e0979e934eff40911b3add20e78891ecf2921e44d8576f4b9eda6a3338e7
TOOL-000071	MT-310EA2FFDD11	拖把	exact_current_name	名称稳定；拖头材质和规格作为SKU属性。	frozen	1ea9994de03a623ff49cc41bbd925bcdf5122b81e4e2a4db78ad8ee92e7a4653
TOOL-000072	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""drive_size"": ""1/2英寸"", ""length"": ""200mm"", ""size"": ""18mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""加长套筒，18mm*200mm，六角，1/2英寸方头，符合 socket 定义中的加长套筒。""}"	frozen	aed2b53ca1223a4fd3d53ea542a63ee0f74aedfa36744ef3ecf48ea7d6610a02
TOOL-000075	MT-D14D58B7721A	五坑钻头	exact_current_name	五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	frozen	ac685a799a164aa0b25e9ffe34bdec7f1e012cc8b17e5efa90d8b38531ec05b7
TOOL-000076	MT-E8A1C9D50AD5	冲击钻头	exact_current_name	冲击钻头按用途和使用方式独立成类，名称合格，保留。	frozen	4bc772f03f4661584b703014444bbfb7c646256bb4594f36e208b12ac7783b30
TOOL-000077	MT-E8A1C9D50AD5	冲击钻头	exact_current_name	冲击钻头按用途和使用方式独立成类，名称合格，保留。	frozen	7fdf5af543ff1723b3eb495f40ee89d893921a01726152aa6282a908a2143ee6
TOOL-000078	MT-D14D58B7721A	五坑钻头	exact_current_name	五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	frozen	fd383ef5ee4b4047712bd21b67cf221ad6a57379b3d5a6055d94e8cb31afa279
TOOL-000079	MT-8D89D4B15B35	电源极性检测器	exact_current_name	电源极性检测器名称合格	frozen	b07ce1da7545c906eca1f5f634e74baafa4357e88f71f36cbbe8d5d5369a3675
TOOL-000080	MT-D14D58B7721A	五坑钻头	exact_current_name	五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	frozen	4cee11a0337c108119d6e1d213505811ce63e5b10399cff71c6c42bba1b0ba5c
TOOL-000081	MT-D14D58B7721A	五坑钻头	exact_current_name	五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	frozen	8194d248fb334ae410b2ee3a53c4fb69b385c048944aa17268f964e74eed3b03
TOOL-000082	MT-D14D58B7721A	五坑钻头	exact_current_name	五坑是稳定连接柄型名称，保留为标准类型；五坑三槽作为别名/全称。	frozen	8e6a0b847569d6c9c6b60b332bc612d3cf3c5bd542376367c1059b9fb0048903
TOOL-000083	MT-D7F37815CD23	切割片	exact_current_name	切割片为稳定耗材类型，尺寸和磨料入属性。	frozen	34a879960ebb031b0c9f7902cf8912174a22dea6f999c05feae18afa40872ccd
TOOL-000084	MT-CF90BC99F8B7	塞尺	exact_current_name	塞尺名称合格	frozen	e41ae7ac12bcc9573c2473c0d06f35eaa4c5828074224565f4a2fa74a0a1f821
TOOL-000086	MT-5FDDB6494DEB	毛刷	exact_current_name	毛刷为稳定刷涂耗材类型，规格和材质入属性。	frozen	d7129f6144666f3a6b698fe95923c21de586351c48707be2cb51eea95265683e
TOOL-000087	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""5mm"", ""length"": ""85mm"", ""usage"": ""不锈钢""}, ""confidence"": 0.8, ""reason"": ""SKU仅标注用途为不锈钢及尺寸，未标明柄型或结构；通用钻头定义包含用途属性，故映射为通用钻头。""}"	frozen	a073e743af9067084243e3146dbc88f2a91f55f8202adde3169cd7a8366ae673
TOOL-000089	MT-BBB7EE1AB632	测电笔	exact_current_name	测电笔名称合格，额定电压设为必填以满足区分要求	frozen	a791e4c646a832abe194a696e0fa3529ff5c4b33b546572784ab812763675838
TOOL-000091	MT-BBB7EE1AB632	测电笔	exact_current_name	测电笔名称合格，额定电压设为必填以满足区分要求	frozen	72b8fd173ed3f361644d70c44c4f075d5fdf572831d86e89fd427798f3a022d3
TOOL-000092	MT-B1ED50F1FA25	钢丝刷	exact_current_name	钢丝刷为独立刷类类型，形状和柄材质入属性。	frozen	5ceac0c1d381aecb9c2edbf661ade762c3cecab9256456734b6cef59ad7577be
TOOL-000094	MT-F191C6642EBA	表笔	exact_current_name	表笔为稳定仪器配件类型，适用设备和插头类型入属性。	frozen	53f000fbc48cd9fe8de662d23e03af123699e6a55b0c3ef8c05f9c44878d3e91
TOOL-000095	MT-EBC9E2C72731	胶带切割器	exact_current_name	胶带切割器名称合格	frozen	a7f82c9a6d2f2625a7c4764922c8cc524e19dcddb5addb585bc1450a8d5dd191
TOOL-000097	MT-1FA4304673A9	厕所刷	exact_current_name	名称稳定且商品结构清晰。	frozen	bf4841a997a209026af25be10e8724a3b518d59495d265fe33c78f93993c9882
TOOL-000100	MT-E5CE27BC4AAB	滚筒刷	exact_current_name	滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	frozen	a606133257c80ad0906cd789d6ca3ab2da7304ed1ed53d7b7281caae344ed0cf
TOOL-000102	MT-E5CE27BC4AAB	滚筒刷	exact_current_name	滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	frozen	3102de55ff90abbf4a534c14bb96c47f5415f7c561cd4f6e116992b9911005c0
TOOL-000103	MT-B045D28A7E61	压线钳	exact_current_name	已有独立功能边界，保留为独立类型。	frozen	47c46bfd8f033a6d255e2adfae31df46fbcc9f4cef4d0575cb1fd3a604246315
TOOL-000105	MT-FDECC97185F0	铁锹	exact_current_name	铲运工具类型稳定，头型/规格作为属性。	frozen	f9fe970caf19592006909a958b50fa9c2a0a2780791ebf0878dd4f6357b3951c
TOOL-000106	MT-FDECC97185F0	铁锹	exact_current_name	铲运工具类型稳定，头型/规格作为属性。	frozen	2a2d2a27d0222faa3a6a872873f9785800b89cc011be80f8d8e3f35cd997c2f3
TOOL-000107	MT-A35545301B28	铁锹柄	exact_current_name	铁锹柄以材质和长度采购，类型边界清楚。	frozen	84e5d80e1932f8a5a0c69610b330ad4723be8cf3c1178d5cba65beaf4efeb375
TOOL-000108	MT-CDF057705A1A	电镐	exact_current_name	商品结构独立，规格和供电方式作为SKU属性。	frozen	86d97025509d7b190a2f10b5b6372e57f6f2727e4a53aea6552d7d59ef77ee04
TOOL-000109	MT-CFF18734E23E	撬棍	exact_current_name	杠杆撬动工具类型稳定。	frozen	21dbf2cfeeb4c8fb57362ee3a62371d0e2931b33b54eeaee6175308bae3b7ddc
TOOL-000110	MT-CFF18734E23E	撬棍	exact_current_name	杠杆撬动工具类型稳定。	frozen	82906f227a7c3236c2730c9b895187b21299369268d6ac2854e73d87b1c98405
TOOL-000111	MT-D9396FDD8FC7	网线钳	exact_current_name	RJ45压接专用，保留为独立类型。	frozen	bda6c185c073f61e18bb16f3b1177ed835e4a2d1232fcc711048ed3e7f366354
TOOL-000114	MT-81B7BBE8C359	刀片	exact_current_name	美工刀片是刀片类型的一种，通过blade_type属性区分	frozen	65b8d0e71423b1fb2db051c93424e7b9d8c86f3c30cdc15824a065d8a1c0c6a4
TOOL-000115	MT-A01005FE6F07	钢丝钳	exact_current_name	通用夹剪功能稳定，保留为独立类型。	frozen	ab81ac102b3e77d746b81cc4a7b9a336d1628c0ad5dd577b57a324a1190a51e5
TOOL-000116	MT-A1CBA18A04E3	尖嘴钳	exact_current_name	钳口形态稳定，保留为独立类型。	frozen	41fa6c1833bd72c6a9d15cef656c19e5ee0b0912c3fe3b71a887f50f82f4a436
TOOL-000119	MT-B115C59783C5	水平尺	exact_current_name	水平尺名称合格	frozen	134e3d1c0dc734b488097aa7b347f1d65f648560fb9158bb0454ea09ee65a8f7
TOOL-000120	MT-B115C59783C5	水平尺	exact_current_name	水平尺名称合格	frozen	838b900046a326d9c529e1bb5721c0095cb5c81b8ec99c6f6724c15b1e61354f
TOOL-000121	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""4mm"", ""length"": ""100mm"", ""material"": ""高速钢""}, ""confidence"": 0.85, ""reason"": ""SKU仅标注材质为高速钢及尺寸，未标明柄型或结构；通用钻头涵盖高速钢钻头，故映射为通用钻头。""}"	frozen	e3473fe10d66ff6cc7a4fa4827d5f5cbbaa989ac44f012bb17f33bfbbd390227
TOOL-000122	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""5mm"", ""length"": ""100mm"", ""material"": ""高速钢""}, ""confidence"": 0.85, ""reason"": ""SKU仅标注材质为高速钢及尺寸，未标明柄型或结构；通用钻头涵盖高速钢钻头，故映射为通用钻头。""}"	frozen	785e8a9ba3f9231cf35952b3cd42d62a5be4a9639ecbc304d14cbec0dd40b580
TOOL-000123	MT-0696DA12AEBE	通用钻头	detailed_evidence	"{""attributes"": {""diameter"": ""5.5mm"", ""length"": ""100mm"", ""material"": ""高速钢""}, ""confidence"": 0.85, ""reason"": ""SKU仅标注材质为高速钢及尺寸，未标明柄型或结构；通用钻头涵盖高速钢钻头，故映射为通用钻头。""}"	frozen	8cebe5f3d0fe8bc65163381395775efb95828b8444677164cccf3a750dd49291
TOOL-000124	MT-E5E622BCB627	伸缩梯	exact_current_name	伸缩梯以可伸缩结构形成独立登高工具类型。	frozen	c6626d88d40074b459dc58d017a7b492a4cb535068c7d3627be71955b2bdc035
TOOL-000125	MT-40E3F8410CEE	螺丝刀	exact_current_name	螺丝刀名称合格	frozen	787abd29351f8a8e32ca3689ae2dffd6535f139cc68695a9fdbddbbf53462ddc
TOOL-000126	MT-497D11A95BDB	石笔	exact_current_name	石笔为稳定耗材类型，包装规格入属性。	frozen	738fe9828cb61ef52c4b0736b1c3bd6baa58f8a4dbac64b62885b63b6c3b6dcc
TOOL-000127	MT-E5E622BCB627	伸缩梯	exact_current_name	伸缩梯以可伸缩结构形成独立登高工具类型。	frozen	a02105da887bf0d970a306814d74e5e91698f56026fc2bfdc75fa0e50cf36f66
TOOL-000128	MT-2DA6ABE75AE6	管钳	exact_current_name	管件旋拧专用，保留为独立类型。	frozen	6744d3969585ada4d642a72e4e2480b420d72a95c7ef767982f9184a97284404
TOOL-000129	MT-2DA6ABE75AE6	管钳	exact_current_name	管件旋拧专用，保留为独立类型。	frozen	605ee70619ad5b71c03f99c0b55db88ea686e27130742b7c01a7b3005ff329df
TOOL-000130	MT-2DA6ABE75AE6	管钳	exact_current_name	管件旋拧专用，保留为独立类型。	frozen	e364c972662d11fb35f3559d008bcef99feda201026a02e796ac404e302cdc70
TOOL-000135	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""applicable_tool"": ""电动扳手"", ""drive_size"": ""1/2英寸"", ""size"": ""12mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""电动扳手套筒，六角，12mm，符合 socket 定义中的电动扳手套筒。""}"	frozen	547b490650ef0e6da05705215d5897637bbcc36ba4fbed204564bbfe485a01e0
TOOL-000136	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""applicable_tool"": ""电动扳手"", ""drive_size"": ""1/2英寸"", ""size"": ""42mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""电动扳手套筒，六角，42mm，符合 socket 定义中的电动扳手套筒。""}"	frozen	0575bb54889064efb0c4bc28700f0ac25b3f1bd726af7299b7e1c3b3d637b515
TOOL-000138	MT-558C48CF98CF	螺丝取出器	exact_current_name	螺丝取出器名称合格	frozen	086455faea80e58dd6f4c07249966c9ee758f1766d4047f144df3d22892d75bb
TOOL-000140	MT-1D685DE22266	热风机	exact_current_name	限定为通用热风工具，定义与排除中删除塑焊用途，排除塑料焊接专用工具，避免跨族重叠。	frozen	a2132b107df531621daedb603381d160b86e56c059a638941f9cf412e6537b60
TOOL-000144	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""applicable_tool"": ""电动扳手"", ""brand"": ""世达"", ""drive_size"": ""1/2英寸"", ""size"": ""23mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""电动扳手套筒，六角，23mm，符合 socket 定义中的电动扳手套筒。""}"	frozen	b5b06cbf7429cabfa3ae7e50f024f6a4cd75a879ae744730e00ee71baf9e3422
TOOL-000145	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""applicable_tool"": ""电动扳手"", ""brand"": ""世达"", ""drive_size"": ""1/2英寸"", ""size"": ""24mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""电动扳手套筒，六角，24mm，符合 socket 定义中的电动扳手套筒。""}"	frozen	7f7d9da9f788530a9ed3103564028ea559ff92f3aaa88d93ea5a9dd94c743392
TOOL-000147	MT-929A65CDC793	高压清洗枪头	exact_current_name	现有名称已是稳定类型，口径、异径、接口、特征、材质放入SKU属性。	frozen	128cf60eab00cdd5097b6d1c1023ddac77b78ee6d39bad7b618b0856dc65d2a5
TOOL-000151	MT-15CB416C64EE	万向套筒	exact_current_name	万向套筒因带万向节形成独立结构类型。	frozen	c7508706c31b87e36251393df724229d1d0c037d1a0c012f24373262c795ae86
TOOL-000152	MT-F5F6C62BD942	手锤	exact_current_name	通用手锤类型稳定，保留为独立类型。	frozen	e6f072d8812732edaacc24206c08fa667e64486e7900c5b2a4e788d7538c152b
TOOL-000153	MT-9A7B6CDDA0CC	铝合金梯	exact_current_name	铝合金梯为独立登高工具类型，长度型式入属性。	frozen	a4103d8fe5edfdc8df6640f68db5e03fd4ff2e1ce17c09e4b6e99a20cce02c5b
TOOL-000155	MT-962655832D53	液压扳手	exact_current_name	套装为配置属性，商品类型为液压扳手。	frozen	73625af48f09e56014757fb3e0d4d21793895ea97e35d19ad1d3b8ad174a0a9f
TOOL-000156	MT-9A7B6CDDA0CC	铝合金梯	exact_current_name	铝合金梯为独立登高工具类型，长度型式入属性。	frozen	d15568fa9632e08943fed47da301ce535eaa37a0ba77697811678ed8e2671926
TOOL-000157	MT-279CE4AA9714	电子秤	exact_current_name	电子秤名称合格	frozen	e34a12795f8631e4a0db386f534662af334385de4bcc627a785405ab78f96f49
TOOL-000158	MT-49B9AB70099B	刻度勺	exact_current_name	刻度勺名称合格	frozen	1e5e61c7111fa1dcae06b222ab2d4dd44a76876d6149894bb7b9060112d5d1da
TOOL-000162	MT-F5F6C62BD942	手锤	exact_current_name	通用手锤类型稳定，保留为独立类型。	frozen	bef91a26dd9e3259ec5894123e21edcc4b94ae1d6f271419a1b8583e6a94be8b
TOOL-000163	MT-F5F6C62BD942	手锤	exact_current_name	通用手锤类型稳定，保留为独立类型。	frozen	d95b7dbbe719ca4c5b45af79404d3737c8e056e194897c72b729aca2e4e7d9f5
TOOL-000164	MT-16D79104C50B	钉锤	exact_current_name	敲钉起钉专用，保留为独立类型。	frozen	032594f8bc208d517ecfc3221358556a1d5f6610ea8b12f4da9cd46c6eec264f
TOOL-000165	MT-CFF18734E23E	撬棍	exact_current_name	杠杆撬动工具类型稳定。	frozen	884b6f606092e1e7f4ca6b40a36d8c37ee91db5f5dd8ba163aaf3ed9ca89ef6a
TOOL-000167	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""applicable_tool"": ""电动扳手"", ""drive_size"": ""1/2英寸"", ""size"": ""36mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""电动扳手套筒，六角，36mm，符合 socket 定义中的电动扳手套筒。""}"	frozen	be021473d9d5ff087c399866c813a34f04f5a7cf8372b2d6157effd04032fbea
TOOL-000169	MT-40E3F8410CEE	螺丝刀	exact_current_name	螺丝刀名称合格	frozen	e359f24b43dd6519d774f3bc1004bf3870f14bd40f2e7f1d5aea7fb242df276c
TOOL-000170	MT-40E3F8410CEE	螺丝刀	exact_current_name	螺丝刀名称合格	frozen	dda046ae7ff4e226e2bc67cfcbe48a345b29ae3f8a5e14e1d2d1d82568274804
TOOL-000171	MT-B24626B34806	游标卡尺	exact_current_name	游标卡尺名称合格	frozen	254820e48e8f3f4a7b1d8a56fa03fff94b7ae4040e3720192bbffbc80d53251c
TOOL-000172	MT-9A7B6CDDA0CC	铝合金梯	exact_current_name	铝合金梯为独立登高工具类型，长度型式入属性。	frozen	8b4f9b1639150317062abe0f741dd72ea1510d2b8dffc794dc819febad7e83d4
TOOL-000174	MT-C56CE5C33644	套筒	detailed_evidence	"{""attributes"": {""drive_size"": ""1/4英寸"", ""feature"": ""加长"", ""size"": ""5mm"", ""socket_type"": ""六角""}, ""confidence"": 0.95, ""reason"": ""加长六角套筒，5mm，符合 socket 定义中的加长套筒/六角套筒。""}"	frozen	b8ddbfb990601bd4e36c12d9e5158d2c26128612fbb388cb9d8ef4cd13659713
